,año,sem,codigo,vales,zapatos,otras,fonac,alim,infon,falt,enf,ries,ISPT,ISPTA,IMSS,subs,t_per_g,t_per_e,t_per,t_ded,neto
7524,2019,39,7873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.93,31.63,871.38,151.85,1023.23,26.93,996.3
7525,2019,39,8068,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.9,0.0,39.44,0.0,1843.02,441.3,2284.32,184.34,2099.98
7526,2019,39,8086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.05,57.76,871.38,177.98,1049.36,21.05,1028.31
7527,2019,39,8106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.04,38.27,871.38,209.99,1081.37,23.04,1058.33
7528,2019,39,7847,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,17.74,50.87,785.3,147.04,932.34,162.94,769.4
7529,2019,39,8082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7530,2019,39,8127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7531,2019,39,8129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,37.25,887.13,183.22,1070.35,19.65,1050.7
7532,2019,39,7633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.88,0.0,26.36,0.0,1994.28,217.18,2211.46,122.24,2089.22
7533,2019,39,7984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.36,0.0,29.16,0.0,1275.99,219.47,1495.46,44.52,1450.94
7534,2019,39,7914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.89,38.27,871.38,158.49,1029.87,21.89,1007.98
7535,2019,39,2897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.21,32.23,965.65,210.79,1176.44,25.21,1151.23
7536,2019,39,5630,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.98,33.14,951.51,243.48,1194.99,21.98,1173.01
7537,2019,39,8007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.73,0.0,28.02,0.0,1270.15,261.14,1531.29,42.75,1488.54
7538,2019,39,8048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.67,0.0,47.64,0.0,1869.37,399.96,2269.33,160.31,2109.02
7539,2019,39,8052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.07,0.0,38.4,0.0,1664.25,295.93,1960.18,105.47,1854.71
7540,2019,39,8105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.06,19.82,1057.91,165.79,1223.7,24.06,1199.64
7541,2019,39,7614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.77,0.0,37.4,0.0,1801.01,330.8,2131.81,170.17,1961.64
7542,2019,39,3318,1.0,0.0,500.0,0.0,0.0,510.55,0.0,0.0,0.0,245.7,0.0,62.79,0.0,2502.2,404.5,2906.7,1320.04,1586.66
7543,2019,39,7804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.97,0.0,37.85,0.0,1617.43,285.91,1903.34,99.82,1803.52
7544,2019,39,6083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.21,27.39,1041.31,291.18,1332.49,24.21,1308.28
7545,2019,39,8118,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,16.69,41.89,1054.98,258.23,1313.21,138.2,1175.01
7546,2019,39,6766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42,0.0,34.08,0.0,1134.45,163.91,1298.36,43.5,1254.86
7547,2019,39,8084,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,21.16,55.43,939.1,155.9,1095.0,142.67,952.33
7548,2019,39,5746,0.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,16.69,25.6,1039.57,25.6,1065.17,137.2,927.97
7549,2019,39,4137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.81,0.0,90.71,0.0,3135.04,482.4,3617.44,463.52,3153.92
7551,2019,39,8009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48,9.21,1122.29,219.55,1341.84,25.48,1316.36
7552,2019,39,7542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.54,0.0,28.48,0.0,1914.15,127.06,2041.21,131.02,1910.19
7553,2019,39,3780,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.09,0.0,40.02,0.0,1964.31,361.58,2325.89,198.11,2127.78
7554,2019,39,6205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.62,32.33,964.06,167.37,1131.43,23.62,1107.81
7555,2019,39,5027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.01,0.0,34.14,0.0,2230.04,143.04,2373.08,191.15,2181.93
7556,2019,39,7818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.38,17.7,1016.92,173.61,1190.53,24.38,1166.15
7557,2019,39,7221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.99,44.27,893.57,196.67,1090.24,23.99,1066.25
7558,2019,39,7815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.44,0.0,33.3,0.0,1386.98,210.34,1597.32,60.74,1536.58
7559,2019,39,6839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.36,0.0,27.57,0.0,2215.9,230.06,2445.96,203.93,2242.03
7560,2019,39,5646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.13,0.0,26.52,0.0,1914.15,127.06,2041.21,119.65,1921.56
7561,2019,39,8136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,27.56,618.7,53.31,672.01,13.32,658.69
7562,2019,39,8011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.03,0.0,31.44,0.0,1246.79,180.28,1427.07,111.47,1315.6
7563,2019,39,7708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.13,35.52,914.15,162.58,1076.73,24.13,1052.6
7564,2019,39,7869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.37,32.33,964.06,218.87,1182.93,23.37,1159.56
7565,2019,39,7973,1.0,0.0,0.0,0.0,0.0,176.72,0.0,0.0,0.0,33.0,0.0,22.59,0.0,1893.57,152.4,2045.97,233.31,1812.66
7566,2019,39,8043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.39,0.0,24.33,0.0,2055.04,133.09,2188.13,153.72,2034.41
7567,2019,39,8012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.88,0.0,30.48,0.0,2293.22,236.09,2529.31,194.36,2334.95
7568,2019,39,7530,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.33,0.0,29.94,0.0,2184.53,242.93,2427.46,189.27,2238.19
7569,2019,39,8124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,16.19,1042.16,187.91,1230.07,19.65,1210.42
7570,2019,39,8077,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,21.04,37.86,912.26,254.2,1166.46,142.55,1023.91
7571,2019,39,8076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.37,0.0,30.32,0.0,1275.99,219.47,1495.46,45.69,1449.77
7572,2019,39,8128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,5.43,1158.04,241.52,1399.56,19.65,1379.91
7573,2019,39,6028,1.0,0.0,0.0,0.0,0.0,407.29,0.0,0.0,0.0,61.71,0.0,33.51,0.0,1624.17,332.36,1956.53,503.51,1453.02
7574,2019,39,6565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7575,2019,39,3676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.14,0.0,38.39,0.0,1823.84,440.71,2264.55,331.53,1933.02
7576,2019,39,3221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.54,0.0,32.5,0.0,1631.79,311.82,1943.61,96.04,1847.57
7577,2019,39,7779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.92,0.0,25.52,0.0,1090.76,216.53,1307.29,48.44,1258.85
7578,2019,39,7942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.67,28.16,1032.16,148.38,1180.54,24.67,1155.87
7579,2019,39,7845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.02,0.0,37.12,0.0,1844.04,143.04,1987.08,152.14,1834.94
7580,2019,39,4773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,27.33,1042.16,199.05,1241.21,19.65,1221.56
7581,2019,39,7996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.82,20.83,1042.16,192.55,1234.71,23.82,1210.89
7582,2019,39,2522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.88,0.0,26.85,0.0,2421.9,242.93,2664.83,204.73,2460.1
7583,2019,39,8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,36.91,871.38,157.13,1028.51,19.65,1008.86
7584,2019,39,7080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.04,0.0,34.72,0.0,1364.95,199.19,1564.14,59.76,1504.38
7585,2019,39,5965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.23,0.0,28.07,0.0,1463.57,308.62,1772.19,73.3,1698.89
7586,2019,39,5447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.17,43.56,1004.04,186.6,1190.64,27.17,1163.47
7587,2019,39,6685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.05,0.0,29.99,0.0,2918.4,242.93,3161.33,467.04,2694.29
7588,2019,39,8056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.75,0.0,37.22,0.0,2516.77,321.38,2838.15,277.97,2560.18
7589,2019,39,5549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.99,0.0,31.56,0.0,2035.65,178.56,2214.21,158.55,2055.66
7590,2019,39,8117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,37.25,887.13,183.22,1070.35,19.65,1050.7
7591,2019,39,854,1.0,0.0,0.0,0.0,0.0,332.71,0.0,0.0,0.0,168.32,0.0,42.13,0.0,2067.47,446.42,2513.89,544.16,1969.73
7592,2019,39,7295,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.95,0.0,28.1,0.0,1914.15,127.06,2041.21,230.05,1811.16
7593,2019,39,8133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,29.89,582.35,110.26,692.61,14.32,678.29
7595,2019,39,4807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.36,0.0,110.77,0.0,3783.66,586.18,4369.84,622.13,3747.71
7596,2019,39,8018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7597,2019,39,3169,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,69.9,0.0,24.29,0.0,1832.13,106.18,1938.31,215.7,1722.61
7598,2019,39,4514,1.0,0.0,0.0,0.0,0.0,352.61,0.0,0.0,0.0,83.0,0.0,33.33,0.0,1355.64,462.48,1818.12,469.94,1348.18
7599,2019,39,7814,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,20.92,39.93,899.43,154.36,1053.79,166.12,887.67
7600,2019,39,7754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.39,38.27,871.38,158.49,1029.87,21.39,1008.48
7601,2019,39,6014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.08,0.0,32.26,0.0,1590.82,338.8,1929.62,91.34,1838.28
7602,2019,39,7775,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,40.57,0.0,17.74,0.0,1798.18,109.04,1907.22,203.51,1703.71
7603,2019,39,3827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.75,0.0,29.73,0.0,2060.62,231.6,2292.22,160.48,2131.74
7604,2019,39,8103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,36.62,897.13,182.59,1079.72,21.08,1058.64
7605,2019,39,8054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7606,2019,39,5412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.71,0.0,27.95,0.0,1904.15,127.06,2031.21,111.66,1919.55
7607,2019,39,7395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.06,0.0,25.67,0.0,2083.58,135.04,2218.62,163.73,2054.89
7608,2019,39,214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.36,0.0,111.42,0.0,3783.66,586.18,4369.84,622.78,3747.06
7609,2019,39,7849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.62,24.58,1090.1,202.73,1292.83,28.62,1264.21
7610,2019,39,5232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.98,0.0,38.75,0.0,1498.02,283.19,1781.21,87.73,1693.48
7611,2019,39,8019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.86,8.95,1122.29,219.29,1341.58,24.86,1316.72
7612,2019,39,4958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.28,0.0,27.54,0.0,1914.15,127.06,2041.21,121.82,1919.39
7613,2019,39,3979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.97,0.0,100.43,0.0,3365.2,519.23,3884.43,522.4,3362.03
7614,2019,39,442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.04,0.0,39.92,0.0,2624.25,325.27,2949.52,444.96,2504.56
7615,2019,39,8134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,29.89,582.35,110.26,692.61,14.32,678.29
7616,2019,39,7330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7617,2019,39,8101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,38.27,871.38,158.49,1029.87,21.08,1008.79
7618,2019,39,7846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.75,0.0,28.9,0.0,2052.67,181.66,2234.33,149.65,2084.68
7619,2019,39,8091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.55,21.48,1032.16,141.7,1173.86,24.55,1149.31
7620,2019,39,8130,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,15.99,0.0,1044.7,151.97,1196.67,18.0,1178.67
7621,2019,39,8131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99,24.87,870.65,176.84,1047.49,16.99,1030.5
7622,2019,39,7298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.53,0.0,36.02,0.0,1479.76,219.16,1698.92,73.55,1625.37
7623,2019,39,7963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35,38.03,871.38,158.25,1029.63,26.35,1003.28
7624,2019,39,5396,1.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66,0.0,26.89,0.0,1914.15,127.06,2041.21,316.55,1724.66
7625,2019,39,7989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.78,0.0,22.48,0.0,1887.13,145.97,2033.1,103.26,1929.84
7626,2019,39,7588,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,38.5,0.0,19.21,0.0,1832.13,106.18,1938.31,179.22,1759.09
7627,2019,39,6203,1.0,0.0,0.0,0.0,0.0,0.0,241.02,0.0,0.0,0.0,0.0,23.3,25.9,1146.96,176.48,1323.44,265.32,1058.12
7628,2019,39,8060,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.77,74.46,363.43,135.41,498.84,20.77,478.07
7629,2019,39,7226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.65,0.0,26.31,0.0,2014.04,143.04,2157.08,166.96,1990.12
7630,2019,39,7885,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,41.91,0.0,22.69,0.0,1796.38,100.47,1896.85,186.11,1710.74
7631,2019,39,3326,1.0,0.0,0.0,0.0,0.0,352.72,0.0,0.0,0.0,68.45,0.0,40.16,0.0,1686.16,361.58,2047.74,462.33,1585.41
7632,2019,39,449,1.0,0.0,0.0,0.0,0.0,447.6,0.0,0.0,0.0,380.08,0.0,34.9,0.0,2404.04,194.54,2598.58,863.58,1735.0
7633,2019,39,6934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.24,0.0,85.21,0.0,3146.42,607.67,3754.09,460.45,3293.64
7634,2019,39,7137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.49,0.0,39.5,0.0,1673.81,387.33,2061.14,165.99,1895.15
7635,2019,39,6682,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,18.22,50.18,785.3,146.35,931.65,163.42,768.23
7636,2019,39,1269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.45,0.0,27.21,0.0,1904.15,127.06,2031.21,140.66,1890.55
7637,2019,39,7890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.61,0.0,26.78,0.0,2042.16,171.72,2213.88,146.39,2067.49
7639,2019,39,8031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.72,45.04,871.38,165.26,1036.64,23.72,1012.92
7640,2019,39,1419,1.0,0.0,0.0,0.0,0.0,399.23,0.0,0.0,0.0,56.0,0.0,37.79,0.0,1571.66,232.26,1803.92,494.02,1309.9
7641,2019,39,8067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,38.26,871.38,158.48,1029.86,21.08,1008.78
7642,2019,39,3525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.89,0.0,29.95,0.0,1603.53,255.72,1859.25,101.84,1757.41
7643,2019,39,8036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.32,35.79,910.01,194.63,1104.64,23.32,1081.32
7644,2019,39,6885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.43,0.0,25.15,0.0,1914.15,127.06,2041.21,130.58,1910.63
7645,2019,39,7907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.66,0.0,41.75,0.0,1767.27,297.86,2065.13,178.41,1886.72
7646,2019,39,4775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.03,0.0,29.2,0.0,2180.15,242.93,2423.08,161.23,2261.85
7647,2019,39,8069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.4,0.0,46.31,0.0,2323.43,405.8,2729.23,260.71,2468.52
7648,2019,39,4832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.26,0.0,33.04,0.0,1914.15,127.06,2041.21,127.3,1913.91
7649,2019,39,3321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.23,0.0,58.16,0.0,2326.64,331.3,2657.94,273.39,2384.55
7650,2019,39,624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.47,0.0,49.49,0.0,1973.89,342.49,2316.38,207.96,2108.42
7651,2019,39,4385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.74,0.0,35.82,0.0,1504.95,199.19,1704.14,85.56,1618.58
7652,2019,39,8135,1.0,0.0,0.0,0.0,0.0,195.24,0.0,0.0,0.0,0.0,0.0,13.32,27.27,623.28,99.4,722.68,209.56,513.12
7653,2019,39,8099,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,20.87,58.8,928.02,154.97,1082.99,166.07,916.92
7654,2019,39,8137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.66,31.4,398.63,31.4,430.03,10.66,419.37
7655,2019,39,366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.09,0.0,88.96,0.0,3000.58,462.49,3463.07,433.05,3030.02
7656,2019,39,6206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.47,0.0,42.51,0.0,2484.21,308.62,2792.83,285.98,2506.85
7657,2019,39,7618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.2,0.0,27.69,0.0,2165.21,242.93,2408.14,182.89,2225.25
7660,2019,40,8071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.72,38.9,861.38,159.12,1020.5,21.72,998.78
7661,2019,40,6600,1.0,0.0,0.0,0.0,0.0,246.12,0.0,0.0,0.0,0.0,0.0,21.66,30.39,994.28,247.57,1241.85,268.78,973.07
7662,2019,40,7685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.12,30.17,997.84,240.91,1238.75,33.12,1205.63
7663,2019,40,5933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.88,29.34,1010.71,195.02,1205.73,27.88,1177.85
7664,2019,40,7170,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.51,33.87,939.9,186.68,1126.58,29.51,1097.07
7665,2019,40,5201,1.0,0.0,0.0,0.0,0.0,335.5,0.0,0.0,0.0,47.98,0.0,36.05,0.0,1498.02,220.48,1718.5,420.53,1297.97
7666,2019,40,3890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.36,0.0,54.49,0.0,2104.51,319.12,2423.63,233.85,2189.78
7667,2019,40,7834,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.98,10.92,1091.29,153.96,1245.25,85.98,1159.27
7668,2019,40,8083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.18,0.0,32.32,0.0,1246.79,180.28,1427.07,44.5,1382.57
7669,2019,40,1123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.75,19.11,0.0,30.35,0.0,1466.45,165.22,1631.67,197.21,1434.46
7670,2019,40,8144,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,11.36,31.7,612.89,91.98,704.87,132.87,572.0
7671,2019,40,8049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.43,38.26,871.38,158.48,1029.86,25.43,1004.43
7672,2019,40,8100,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,17.58,50.19,785.3,146.36,931.66,162.78,768.88
7673,2019,40,8066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,38.26,871.38,158.48,1029.86,21.08,1008.78
7674,2019,40,7977,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,21.38,35.81,960.55,170.6,1131.15,166.58,964.57
7675,2019,40,8027,0.0,0.0,0.0,0.0,0.0,0.0,241.02,0.0,0.0,0.0,0.0,19.98,37.54,975.85,37.54,1013.39,261.0,752.39
7676,2019,40,8088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.06,3.0,1180.38,200.47,1380.85,21.06,1359.79
7677,2019,40,8123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,38.26,871.38,158.48,1029.86,19.65,1010.21
7678,2019,40,8143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.18,0.0,27.97,0.0,1246.79,180.28,1427.07,40.15,1386.92
7679,2019,40,8132,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,16.69,32.16,1003.48,197.0,1200.48,138.2,1062.28
7680,2019,40,8112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.18,0.0,27.97,0.0,1246.79,242.99,1489.78,40.15,1449.63
7681,2019,40,7259,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.94,34.1,936.34,193.34,1129.68,21.94,1107.74
7682,2019,40,8142,0.0,0.0,0.0,0.0,0.0,0.0,241.02,0.0,0.0,0.0,0.0,12.06,32.78,806.56,45.65,852.21,253.08,599.13
7683,2019,40,7312,0.0,0.0,0.0,0.0,0.0,0.0,241.02,0.0,0.0,0.0,0.0,19.01,39.48,933.56,39.48,973.04,260.03,713.01
7684,2019,40,7338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.98,29.13,1014.04,172.17,1186.21,24.98,1161.23
7685,2019,40,5677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.85,0.0,33.25,0.0,1418.36,260.41,1678.77,64.1,1614.67
7686,2019,40,8078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.53,19.82,1057.91,165.79,1223.7,25.53,1198.17
7687,2019,40,8023,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,22.62,35.69,939.1,187.66,1126.76,144.13,982.63
7688,2019,40,8042,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,25.23,17.98,1160.31,118.45,1278.76,146.74,1132.02
7689,2019,40,7943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35,21.87,1025.88,219.34,1245.22,26.35,1218.87
7690,2019,40,849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.02,11.07,1089.04,186.04,1275.08,29.02,1246.06
7691,2019,40,7536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.35,10.36,1100.03,201.79,1301.82,29.35,1272.47
