,sem,codigo,vales,zapatos,otras,fonac,alim,infon,falt,enf,ries,ISPT,ISPTA,IMSS,subs
4733,24,7902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,18.35
4734,24,442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.43,0.0,39.39,0.0
4735,24,7330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4736,24,8005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4737,24,7846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.21,0.0,24.57,0.0
4738,24,8004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,38.26
4739,24,7823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.69,38.27
4740,24,7298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.57,0.0,35.28,0.0
4741,24,7963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,38.27
4742,24,5396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.83,22.44
4743,24,5704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4744,24,8015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99,27.71
4745,24,7989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,38.9
4746,24,7588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.39,42.03
4747,24,7821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,29.14
4748,24,5588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.54,25.25
4749,24,6203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81,0.0,35.77,0.0
4750,24,6582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.69,38.45
4751,24,7392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62,0.0,27.03,0.0
4752,24,7226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,14.49
4753,24,7885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.13,38.27
4754,24,3326,1.0,0.0,0.0,0.0,0.0,352.72,0.0,0.0,0.0,6.15,0.0,36.42,0.0
4755,24,449,1.0,0.0,0.0,0.0,0.0,447.6,0.0,0.0,0.0,37.73,0.0,37.35,0.0
4756,24,6934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.85,0.0,87.64,0.0
4757,24,7137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.47,0.0,36.53,0.0
4758,24,6682,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,17.72,50.2
4759,24,1269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.59,0.0,24.33,0.0
4760,24,7037,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,16.69,18.17
4761,24,7890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.56,0.0,21.32,0.0
4762,24,1419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.72,0.0,38.46,0.0
4764,24,8008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4765,24,7887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.61,44.72
4766,24,3525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.75,0.0,29.52,0.0
4767,24,6885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.49,4.39
4768,24,7893,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.82,46.82
4769,24,7907,1.0,0.0,0.0,0.0,0.0,0.0,191.13,0.0,0.0,0.0,0.0,37.35,22.23
4770,24,4775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.55,11.22
4771,24,4832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.86,35.53
4772,24,7824,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.69,38.27
4773,24,3321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.02,0.0,62.57,0.0
4774,24,7965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4775,24,624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.96,0.0,52.14,0.0
4776,24,6877,1.0,0.0,0.0,297.05,0.0,0.0,0.0,0.0,0.0,2.42,0.0,27.44,0.0
4777,24,4385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.74,0.0,35.82,0.0
4778,24,366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.09,0.0,87.52,0.0
4779,24,6206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.75,0.0,36.03,0.0
4780,24,7618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.26,27.97
4783,25,7879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.87,38.26
4784,25,6600,1.0,0.0,0.0,0.0,0.0,246.12,0.0,0.0,0.0,0.0,0.0,21.43,34.93
4785,25,7685,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,22.21,51.07
4786,25,7331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.66,11.59
4787,25,5933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.05,33.89
4788,25,7170,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.97,0.0,25.92,0.0
4789,25,5201,1.0,0.0,0.0,0.0,0.0,335.5,0.0,0.0,0.0,53.1,0.0,36.8,0.0
4790,25,3890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.37,0.0,54.41,0.0
4791,25,7834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.58,22.63
4792,25,1123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.49,0.0,33.05,0.0
4793,25,7959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.71,27.95
4794,25,8016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,34.93
4795,25,7977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,19.83
4796,25,8021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,38.26
4797,25,7986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,27.67
4798,25,8022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99,34.01
4799,25,7259,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,23.91,45.19
4800,25,7312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.53,32.34
4801,25,7975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4802,25,7338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.26,3.85
4803,25,5677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.03,0.0,35.87,0.0
4804,25,8023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99,19.02
4805,25,7943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,31.67
4806,25,849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.54,11.07
4807,25,7536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.65,31.41
4808,25,5181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.43,23.17
4809,25,5429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.35,0.0,77.74,0.0
4810,25,7655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.86,22.98
4811,25,5558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.77,11.16
4812,25,7663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.66,4.04
4813,25,8010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,38.91
4814,25,7773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.71,31.82
4815,25,1424,1.0,0.0,300.0,0.0,0.0,466.38,0.0,0.0,0.0,288.32,0.0,73.68,0.0
4816,25,5280,1.0,0.0,0.0,362.1,0.0,435.11,0.0,0.0,0.0,148.92,0.0,48.16,0.0
4817,25,8020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,37.26
4818,25,7883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4819,25,7994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,38.26
4820,25,6461,1.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.97,1.41
4821,25,6765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.44,0.0,49.12,0.0
4822,25,8017,1.0,0.0,0.0,0.0,0.0,231.2,0.0,0.0,0.0,0.0,0.0,18.65,39.0
4823,25,7909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.56,32.49
4824,25,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.27,0.0,29.62,0.0
4825,25,7925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.19,0.0,29.64,0.0
4827,25,5644,1.0,0.0,0.0,0.0,0.0,337.88,0.0,0.0,0.0,51.95,0.0,30.54,0.0
4828,25,6638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.95,44.87
4829,25,7800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.63,38.26
4830,25,6690,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.12,28.75
4831,25,7168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.76,30.58
4832,25,7991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.09,0.0,27.97,0.0
4833,25,4314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.14,0.0,48.63,0.0
4834,25,7848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.35,36.02
4835,25,7632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.01,0.44
4836,25,7873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77,36.61
4837,25,7801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.21,38.26
4838,25,7061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,6.91
4839,25,7847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.88,32.31
4840,25,7633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.07,36.44
4841,25,7984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,27.97,0.0
4842,25,7914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.06,34.14
4843,25,2897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.89,28.11
4844,25,8007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.27,3.22
4845,25,7614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.67,0.0,34.01,0.0
4846,25,3318,1.0,0.0,0.0,0.0,0.0,510.55,0.0,0.0,0.0,229.37,0.0,70.51,0.0
4847,25,7804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.18,0.0,38.29,0.0
4848,25,6083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4849,25,6766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,26.99,0.0
4850,25,7982,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51,0.0,27.97,0.0
4851,25,4137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.81,0.0,88.97,0.0
4852,25,8009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,36.35
4853,25,7542,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81,0.0,27.83,0.0
4854,25,3780,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.33,0.0,43.02,0.0
4855,25,6205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.05,32.34
4856,25,5027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.18,0.0,35.49,0.0
4857,25,7993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,10.17
4858,25,7818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06,35.15
4859,25,7221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,36.29
4860,25,7815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.42,38.9
4861,25,6839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.24,25.64
4862,25,5646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.14,35.53
4863,25,8011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.43,0.0,27.97,0.0
4864,25,7708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.04,20.69
4865,25,7985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,14.06
4866,25,7869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81,32.66
4867,25,7973,1.0,0.0,0.0,0.0,0.0,175.37,0.0,0.0,0.0,0.0,0.0,18.65,38.9
4868,25,8012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,8.24
4869,25,5679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.03,0.0,37.71,0.0
4871,25,7892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4872,25,7530,1.0,0.0,0.0,0.0,0.0,0.0,241.02,0.0,0.0,0.0,0.0,21.88,44.91
4873,25,6459,0.0,0.0,0.0,0.0,0.0,0.0,288.4,0.0,0.0,0.0,0.0,12.06,38.29
4874,25,6028,1.0,0.0,0.0,0.0,0.0,407.29,0.0,0.0,0.0,77.16,0.0,31.58,0.0
4875,25,6565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4876,25,3676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.61,0.0,38.0,0.0
4877,25,3221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.91,0.0,33.2,0.0
4878,25,7779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.31,0.0,37.38,0.0
4879,25,7942,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,17.81,38.36
4880,25,7845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.71,0.0,40.88,0.0
4881,25,7920,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,38.9
4882,25,7996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,38.91
4883,25,2522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.06,26.75
4884,25,7990,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,16.69,50.05
4885,25,236,1.0,0.0,0.0,0.0,0.0,533.49,0.0,0.0,0.0,199.63,0.0,58.53,0.0
4886,25,7080,1.0,0.0,0.0,0.0,0.0,0.0,146.75,0.0,0.0,0.0,0.0,41.74,6.1
4887,25,5965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,32.45,0.0
4888,25,5447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.14,23.27
4889,25,7932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.84,9.99
4890,25,6685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.84,0.0,26.48,0.0
4891,25,5549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95,6.36
4892,25,854,1.0,0.0,0.0,0.0,0.0,332.71,0.0,0.0,0.0,174.21,0.0,40.03,0.0
4893,25,7295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69,0.0,28.47,0.0
4894,25,4807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.35,0.0,110.77,0.0
4895,25,6821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88,0.0,28.81,0.0
4896,25,8018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.02,0.0,25.25,0.0
4897,25,3169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.21,30.64
4898,25,7947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.41,21.1
4899,25,4514,1.0,0.0,0.0,0.0,0.0,371.18,0.0,0.0,0.0,32.49,0.0,35.1,0.0
4900,25,7814,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,26.23,40.69
4901,25,7754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.05,38.26
4902,25,7717,1.0,0.0,0.0,0.0,0.0,0.0,293.5,0.0,0.0,0.0,0.0,27.6,53.86
4903,25,6014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.02,0.0,32.33,0.0
4904,25,7775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.49,38.9
4905,25,8025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,29.89
4906,25,3827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.57,0.0,29.84,0.0
4907,25,7976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,38.9
4908,25,5412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.62,8.07
4909,25,7995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,38.26
4910,25,7395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.49,32.33
4911,25,214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.35,0.0,110.48,0.0
4912,25,7849,1.0,0.0,0.0,0.0,0.0,0.0,288.4,0.0,0.0,0.0,0.0,21.33,41.83
4913,25,5232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.06,0.0,36.63,0.0
4915,25,8019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,24.79
4916,25,4958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.86,0.0,24.82,0.0
4917,25,7880,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,25.11,42.4
4918,25,3979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.27,0.0,108.44,0.0
4919,25,7902,1.0,0.0,0.0,0.0,0.0,0.0,241.02,0.0,0.0,0.0,0.0,21.87,52.22
4920,25,442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.53,0.0,39.39,0.0
4921,25,7330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4922,25,7846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.57,15.86
4923,25,8004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,14.37
4924,25,7823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.69,11.89
4925,25,7298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.92,0.0,35.28,0.0
4926,25,7963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,36.61
4927,25,5396,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,25.8,40.0
4928,25,8015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,26.96
4929,25,7989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,38.91
4930,25,7588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.39,35.52
4931,25,7821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,29.13
4932,25,6203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81,0.0,35.77,0.0
4933,25,6582,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,19.41,31.77
4934,25,7392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.03,8.14
4935,25,7226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,42.13
4936,25,7885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.13,36.61
4937,25,3326,1.0,0.0,0.0,0.0,0.0,352.72,0.0,0.0,0.0,264.58,0.0,36.42,0.0
4938,25,449,1.0,0.0,0.0,0.0,0.0,447.6,0.0,0.0,0.0,96.23,0.0,37.35,0.0
4939,25,6934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.67,0.0,87.64,0.0
4940,25,7137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.46,0.0,36.53,0.0
4941,25,6682,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,17.72,50.2
4942,25,1269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.33,8.07
4943,25,7037,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,16.69,44.09
4944,25,7890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.35,0.0,21.32,0.0
4945,25,8024,0.0,0.0,0.0,0.0,0.0,289.97,293.5,0.0,0.0,0.0,0.0,14.09,15.58
4946,25,1419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.36,0.0,38.46,0.0
4947,25,7887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.61,26.66
4948,25,3525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.72,0.0,29.52,0.0
4949,25,6885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.84,0.0,33.49,0.0
4950,25,7893,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.82,42.6
4951,25,7907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.27,0.0,41.74,0.0
4952,25,4775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09,0.0,27.55,0.0
4953,25,4832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.33,0.0,21.86,0.0
4954,25,3321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.44,0.0,62.57,0.0
4955,25,7965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4956,25,624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.9,0.0,52.14,0.0
4957,25,6877,1.0,0.0,0.0,226.89,0.0,0.0,0.0,0.0,0.0,11.88,0.0,27.44,0.0
4959,25,4385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.73,0.0,35.82,0.0
4960,25,366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.09,0.0,87.52,0.0
4961,25,6206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.74,0.0,36.03,0.0
4962,25,7618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.07,0.0,27.26,0.0
4965,26,7879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.41,0.0,26.87,0.0
4966,26,6600,1.0,0.0,0.0,0.0,0.0,246.12,0.0,0.0,0.0,0.0,0.0,21.43,35.75
4967,26,7685,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,30.5,0.0,22.21,0.0
4968,26,7331,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,24.75,45.99
4969,26,5933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.73,0.0,25.05,0.0
4970,26,7170,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.69,0.0,25.92,0.0
4971,26,5201,1.0,0.0,0.0,0.0,0.0,335.5,0.0,0.0,0.0,47.98,0.0,36.8,0.0
4972,26,3890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.36,0.0,54.41,0.0
4973,26,7834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.61,0.0,23.58,0.0
