,sem_x,codigo_x,dias_pag,dias_lab,sueldo,comp,asist,transp,vales_x,te_dob,te_trip,desc_Lab,fest_lab,dominic,perc_grav,obj,aguin,vac,prim_vac,grat_esp,util,PK,sem_y,codigo_y,vales_y,zapatos,otras,fonac,alim,infon,falt,enf,ries,ISPT,ISPTA,IMSS,subs
3933,21,7915,7.0,6.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,108.51,0.0,0.0,0.0,0.0,0.0,0.0,217915,21,7915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.06,46.24
3934,21,7925,7.0,6.0,878.01,248.78,60.0,60.0,180.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217925,21,7925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,0.0,29.64,0.0
3935,21,5644,7.0,6.0,836.99,173.95,60.0,60.0,161.75,269.03,22.41,0.0,0.0,59.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215644,21,5644,1.0,0.0,116.5,0.0,0.0,337.88,0.0,0.0,0.0,15.65,0.0,30.54,0.0
3936,21,6638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216638,21,6638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3937,21,7800,7.0,6.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,206.0,0.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217800,21,7800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.63,19.17
3938,21,7960,7.0,4.0,721.0,20.31,0.0,40.0,80.37,0.0,0.0,0.0,0.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217960,21,7960,1.0,0.0,0.0,0.0,0.0,0.0,241.02,0.0,0.0,0.0,0.0,16.88,48.6
3939,21,6690,7.0,6.0,721.0,73.15,60.0,50.0,127.06,77.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216690,21,6690,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.12,49.74
3940,21,7168,7.0,6.0,721.0,73.15,60.0,60.0,127.06,77.25,38.62,0.0,0.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217168,21,7168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.76,30.58
3941,21,7991,5.0,4.0,526.8,149.26,40.0,30.0,108.17,0.0,0.0,0.0,0.0,0.0,186.72,0.0,0.0,0.0,0.0,0.0,0.0,217991,21,7991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.58,0.0,19.98,0.0
3942,21,7980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217980,21,7980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3943,21,4314,7.0,6.0,856.94,742.35,60.0,60.0,255.88,275.44,137.72,0.0,0.0,0.0,245.79,0.0,0.0,0.0,0.0,0.0,0.0,214314,21,4314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.13,0.0,48.63,0.0
3944,21,7988,7.0,6.0,721.0,30.38,60.0,60.0,0.0,154.5,0.0,0.0,0.0,51.5,291.2,0.0,0.0,0.0,0.0,0.0,0.0,217988,21,7988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04,0.0,18.65,0.0
3945,21,7848,7.0,6.0,721.0,30.38,60.0,50.0,120.22,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217848,21,7848,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.35,37.27
3946,21,7632,7.0,6.0,721.0,73.15,60.0,60.0,127.06,180.25,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,217632,21,7632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.44,0.0,28.01,0.0
3947,21,7873,7.0,6.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,217873,21,7873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.14,0.0,27.77,0.0
3948,21,6504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216504,21,6504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3949,21,7905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217905,21,7905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3950,21,7801,7.0,6.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,154.5,1000.0,0.0,0.0,0.0,0.0,0.0,217801,21,7801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.25,0.0,22.21,0.0
3951,21,7061,7.0,6.0,856.94,167.51,60.0,60.0,163.91,91.81,137.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217061,21,7061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.07,0.0,28.4,0.0
3952,21,7847,7.0,6.0,721.0,30.38,60.0,50.0,120.22,0.0,0.0,206.0,0.0,51.5,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,217847,21,7847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.14,0.0,24.88,0.0
3953,21,7633,7.0,6.0,721.0,73.15,60.0,50.0,127.06,0.0,0.0,0.0,0.0,0.0,206.0,1000.0,0.0,0.0,0.0,0.0,0.0,217633,21,7633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.86,0.0,27.07,0.0
3954,21,7984,7.0,6.0,878.01,248.78,60.0,50.0,180.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217984,21,7984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,27.97,0.0
3955,21,7914,7.0,6.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217914,21,7914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.06,38.27
3956,21,2897,7.0,6.0,721.0,73.15,60.0,60.0,127.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212897,21,2897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.89,52.85
3957,21,7981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217981,21,7981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3958,21,7614,7.0,6.0,878.01,307.65,60.0,50.0,189.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217614,21,7614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,34.01,0.0
3959,21,3318,7.0,6.0,1020.18,938.7,60.0,50.0,313.42,0.0,0.0,0.0,0.0,0.0,342.23,0.0,0.0,0.0,0.0,0.0,0.0,213318,21,3318,1.0,0.0,0.0,0.0,0.0,510.55,0.0,0.0,0.0,229.36,0.0,70.51,0.0
3960,21,7804,7.0,6.0,994.07,460.11,60.0,50.0,232.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217804,21,7804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.36,0.0,38.29,0.0
3961,21,6083,7.0,6.0,721.0,123.06,60.0,60.0,135.04,154.5,0.0,0.0,0.0,51.5,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,216083,21,6083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.09,0.0,29.01,0.0
3962,21,6766,7.0,6.0,856.94,167.51,60.0,50.0,163.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216766,21,6766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.99,7.99
3963,21,7982,7.0,6.0,878.01,248.78,60.0,50.0,180.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217982,21,7982,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,27.97,0.0
3964,21,4137,7.0,6.0,1964.97,1050.07,60.0,60.0,482.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214137,21,4137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.81,0.0,88.97,0.0
3965,21,7913,7.0,6.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217913,21,7913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.79,57.51
3966,21,7542,7.0,6.0,721.0,73.15,60.0,60.0,127.06,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,217542,21,7542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.26,0.0,27.83,0.0
3967,21,3780,7.0,6.0,878.01,500.01,60.0,60.0,220.48,203.82,0.0,0.0,0.0,62.71,90.0,0.0,0.0,0.0,0.0,0.0,0.0,213780,21,3780,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.24,0.0,43.02,0.0
3968,21,7992,5.0,4.0,482.04,20.31,40.0,40.0,80.37,77.25,0.0,0.0,0.0,51.5,114.17,0.0,0.0,0.0,0.0,0.0,0.0,217992,21,7992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,15.47
3969,21,6205,7.0,6.0,721.0,123.06,60.0,60.0,135.04,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216205,21,6205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.05,42.36
3970,21,5027,7.0,6.0,721.0,173.04,60.0,60.0,143.04,0.0,0.0,0.0,0.0,0.0,216.0,1000.0,0.0,0.0,0.0,0.0,0.0,215027,21,5027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.15,0.0,35.49,0.0
3971,21,7949,7.0,6.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217949,21,7949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.83,57.51
3972,21,7993,3.0,2.0,241.02,10.15,20.0,20.0,40.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217993,21,7993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99,24.04
3973,21,7818,7.0,6.0,721.0,173.04,60.0,50.0,143.04,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,217818,21,7818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.15,0.0,29.06,0.0
3974,21,7221,5.0,4.0,432.6,18.22,40.0,30.0,72.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217221,21,7221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,37.8
3975,21,7815,7.0,6.0,721.0,30.38,60.0,50.0,120.22,231.75,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,217815,21,7815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.12,0.0,26.42,0.0
3976,21,6839,7.0,6.0,721.0,73.15,60.0,60.0,127.06,128.75,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,216839,21,6839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.8,0.0,24.24,0.0
3977,21,5646,7.0,6.0,721.0,73.15,60.0,60.0,127.06,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,215646,21,5646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.64,0.0,28.14,0.0
3978,21,7708,7.0,5.0,721.0,61.13,0.0,50.0,106.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217708,21,7708,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,20.62,75.42
3979,21,7985,7.0,6.0,721.0,30.38,60.0,60.0,120.22,77.25,115.87,0.0,0.0,0.0,170.78,0.0,0.0,0.0,0.0,0.0,0.0,217985,21,7985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,0.73
3980,21,7869,7.0,6.0,721.0,123.06,60.0,60.0,135.04,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,217869,21,7869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.76,0.0,23.81,0.0
3981,21,7882,7.0,2.0,721.0,6.07,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,24.04,0.0,0.0,0.0,0.0,0.0,0.0,217882,21,7882,0.0,0.0,0.0,0.0,0.0,0.0,576.8,0.0,0.0,0.0,0.0,11.45,72.89
3982,21,7973,7.0,6.0,721.0,30.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217973,21,7973,1.0,0.0,0.0,0.0,0.0,212.95,0.0,0.0,0.0,0.0,0.0,18.65,44.68
3983,21,5679,7.0,6.0,878.01,357.63,60.0,60.0,197.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.78,0.0,0.0,215679,21,5679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.1,0.0,37.71,0.0
3984,21,7892,7.0,5.0,721.0,144.61,0.0,50.0,119.54,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,217892,21,7892,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,67.34,0.0,25.37,0.0
3985,21,7530,7.0,5.0,721.0,61.13,0.0,50.0,106.18,193.12,19.31,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,217530,21,7530,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,112.21,0.0,24.8,0.0
3986,21,6028,7.0,6.0,836.99,173.95,60.0,60.0,161.75,269.03,515.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216028,21,6028,1.0,0.0,0.0,0.0,0.0,407.29,0.0,0.0,0.0,87.06,0.0,31.58,0.0
3987,21,6565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216565,21,6565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3988,21,3676,7.0,6.0,878.01,357.63,60.0,50.0,197.7,282.21,70.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213676,21,3676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.43,0.0,38.0,0.0
3989,21,3221,7.0,6.0,836.99,271.25,60.0,60.0,177.31,254.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213221,21,3221,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.46,0.0,33.2,0.0
3990,21,7741,7.0,6.0,721.0,73.15,60.0,50.0,127.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217741,21,7741,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.44,53.94
3991,21,7779,7.0,6.0,856.94,113.82,60.0,60.0,155.32,91.81,229.53,244.84,0.0,61.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217779,21,7779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.96,0.0,37.38,0.0
3992,21,7942,7.0,6.0,721.0,30.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,170.78,0.0,0.0,0.0,0.0,0.0,0.0,217942,21,7942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.91,28.96
3993,21,7845,7.0,5.0,721.0,138.43,0.0,40.0,114.43,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,217845,21,7845,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,109.06,0.0,36.58,0.0
3994,21,7920,7.0,6.0,721.0,30.38,60.0,50.0,120.22,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217920,21,7920,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,37.33
3995,21,2522,7.0,6.0,721.0,73.15,60.0,60.0,127.06,154.5,0.0,0.0,0.0,51.5,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,212522,21,2522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.13,0.0,28.06,0.0
3996,21,7990,6.0,5.0,602.55,25.38,50.0,50.0,100.47,0.0,0.0,0.0,0.0,51.5,142.72,0.0,0.0,0.0,0.0,0.0,0.0,217990,21,7990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99,24.87
3997,21,7938,7.0,5.0,721.0,25.38,0.0,50.0,100.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217938,21,7938,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,17.91,58.0
3998,21,236,7.0,6.0,1074.01,813.26,60.0,60.0,301.96,153.43,0.0,0.0,0.0,76.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21236,21,236,1.0,0.0,0.0,0.0,0.0,533.49,0.0,0.0,0.0,175.08,0.0,58.53,0.0
3999,21,7080,7.0,6.0,878.01,366.94,60.0,60.0,199.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.77,0.0,0.0,217080,21,7080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.66,0.0,46.61,0.0
4000,21,5965,7.0,6.0,856.94,211.19,60.0,60.0,170.9,244.84,275.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215965,21,5965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.94,0.0,32.45,0.0
4001,21,5447,7.0,6.0,721.0,173.04,60.0,50.0,143.04,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,215447,21,5447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.42,0.0,32.14,0.0
4002,21,7932,7.0,6.0,721.0,30.38,60.0,60.0,120.22,154.5,231.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217932,21,7932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.84,24.43
4003,21,6685,7.0,6.0,721.0,73.15,60.0,60.0,127.06,154.5,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,216685,21,6685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.27,0.0,26.48,0.0
4004,21,5549,7.0,6.0,721.0,73.15,60.0,60.0,127.06,128.75,0.0,0.0,0.0,51.5,170.98,1000.0,0.0,0.0,0.0,0.0,0.0,215549,21,5549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.86,0.0,29.95,0.0
4005,21,854,7.0,6.0,1010.03,441.63,60.0,60.0,232.26,324.65,27.05,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,21854,21,854,1.0,0.0,0.0,0.0,0.0,332.71,0.0,0.0,0.0,144.77,0.0,40.03,0.0
4006,21,7295,7.0,6.0,721.0,73.15,60.0,60.0,127.06,77.25,193.12,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,217295,21,7295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.86,0.0,28.47,0.0
4007,21,6832,7.0,3.0,721.0,36.67,0.0,30.0,63.71,38.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216832,21,6832,1.0,0.0,150.0,0.0,0.0,0.0,120.51,241.02,0.0,0.0,0.0,16.2,9.23
4008,21,4807,7.0,6.0,3663.66,0.0,60.0,60.0,586.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214807,21,4807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.36,0.0,110.77,0.0
4009,21,6821,7.0,6.0,856.94,211.19,60.0,50.0,170.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216821,21,6821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.81,3.25
4010,21,3169,7.0,6.0,721.0,73.15,60.0,60.0,127.06,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,213169,21,3169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.68,0.0,27.21,0.0
4011,21,7947,7.0,6.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,51.5,170.98,0.0,0.0,0.0,0.0,0.0,0.0,217947,21,7947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.41,11.05
4012,21,4514,7.0,6.0,878.01,357.63,60.0,60.0,197.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214514,21,4514,1.0,0.0,0.0,0.0,0.0,371.18,0.0,0.0,0.0,23.03,0.0,35.1,0.0
4013,21,6379,7.0,6.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216379,21,6379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.67,58.05
4014,21,7814,7.0,6.0,721.0,173.04,60.0,50.0,143.04,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,217814,21,7814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.42,0.0,29.32,0.0
4015,21,7754,7.0,6.0,721.0,30.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217754,21,7754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.05,57.51
4016,21,7717,7.0,6.0,878.01,307.65,60.0,60.0,189.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217717,21,7717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.05,0.0,34.95,0.0
4017,21,6014,7.0,6.0,878.01,357.63,60.0,60.0,197.7,156.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216014,21,6014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.56,0.0,32.33,0.0
4018,21,7775,7.0,6.0,721.0,30.38,60.0,50.0,120.22,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217775,21,7775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.49,35.74
4019,21,3827,7.0,6.0,721.0,123.06,60.0,60.0,135.04,218.87,0.0,154.5,0.0,51.5,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,213827,21,3827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.76,0.0,29.84,0.0
4020,21,7976,7.0,5.0,721.0,24.3,0.0,40.0,96.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217976,21,7976,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,16.69,50.53
4021,21,5412,7.0,6.0,721.0,73.15,60.0,50.0,127.06,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,215412,21,5412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.71,0.0,24.62,0.0
4022,21,4504,7.0,6.0,1484.91,504.98,60.0,60.0,318.38,265.16,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,214504,21,4504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.85,0.0,56.8,0.0
4023,21,7995,4.0,3.0,361.53,15.23,30.0,30.0,60.28,0.0,0.0,0.0,0.0,0.0,73.19,0.0,0.0,0.0,0.0,0.0,0.0,217995,21,7995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.66,21.09
4024,21,7395,7.0,6.0,721.0,123.06,60.0,50.0,135.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217395,21,7395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.49,48.52
4025,21,214,7.0,6.0,2439.5,1224.16,60.0,60.0,586.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21214,21,214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.36,0.0,110.48,0.0
4026,21,7849,7.0,6.0,721.0,30.38,60.0,50.0,120.22,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217849,21,7849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.02,37.26
4027,21,6321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216321,21,6321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
