,año,sem,codigo,dias_pag,dias_lab,sueldo,comp,asist,transp,vales,te_dob,te_trip,desc_Lab,fest_lab,dominic,perc_grav,obj,aguin,vac,prim_vac,grat_esp,util
10643,2018,13,4746,7.0,6.0,878.01,248.78,60.0,50.0,180.28,125.43,0.0,250.86,0.0,62.71,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10644,2018,13,7573,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10645,2018,13,7407,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10646,2018,13,1424,7.0,6.0,1962.52,597.45,60.0,60.0,409.59,210.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.42,0.0,0.00
10647,2018,13,5280,7.0,6.0,1166.69,643.79,60.0,50.0,289.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.32,0.0,0.00
10648,2018,13,6461,7.0,6.0,797.16,174.93,60.0,60.0,155.53,28.47,0.0,0.0,0.0,56.94,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10649,2018,13,6765,7.0,6.0,878.01,248.78,60.0,60.0,180.28,62.71,0.0,0.0,0.0,62.71,250.0,0.0,0.0,0.0,0.0,0.0,0.00
10650,2018,13,7012,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10651,2018,13,7639,4.0,3.0,312.39,64.37,30.0,30.0,60.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10652,2018,13,5000,7.0,6.0,816.13,154.63,60.0,60.0,155.32,160.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10653,2018,13,7586,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10654,2018,13,5644,7.0,6.0,797.16,174.93,60.0,60.0,155.53,170.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10655,2018,13,7519,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10656,2018,13,7582,7.0,4.0,623.0,77.02,0.0,30.0,72.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10657,2018,13,7292,7.0,5.0,623.0,102.7,0.0,40.0,96.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10658,2018,13,6690,7.0,6.0,623.0,128.38,60.0,50.0,120.22,44.5,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10659,2018,13,90,7.0,6.0,878.01,429.45,60.0,60.0,209.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.17,0.0,0.00
10660,2018,13,7168,7.0,6.0,623.0,128.38,60.0,60.0,120.22,133.5,66.75,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10661,2018,13,6958,7.0,6.0,623.0,128.38,60.0,50.0,120.22,133.5,100.12,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10662,2018,13,7636,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10663,2018,13,4314,7.0,6.0,856.31,681.45,60.0,60.0,246.04,0.0,0.0,0.0,0.0,61.16,0.0,0.0,0.0,0.0,109.84,0.0,0.00
10664,2018,13,7485,7.0,6.0,623.0,128.38,60.0,60.0,120.22,111.25,66.75,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10665,2018,13,7632,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10666,2018,13,4287,7.0,6.0,816.13,154.63,60.0,50.0,155.32,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,69.34,0.0,0.00
10667,2018,13,6427,7.0,4.0,623.0,127.81,0.0,40.0,87.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10668,2018,13,6504,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,0.0,0.00
10669,2018,13,5745,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,53.67,0.0,0.00
10670,2018,13,7617,7.0,6.0,623.0,128.38,60.0,60.0,120.22,200.25,233.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10671,2018,13,7604,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10672,2018,13,6849,7.0,6.0,623.0,128.38,60.0,60.0,120.22,200.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10673,2018,13,7061,7.0,6.0,623.0,128.38,60.0,60.0,120.22,133.5,200.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10674,2018,13,881,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.67,0.0,0.00
10675,2018,13,7634,7.0,6.0,955.99,361.06,60.0,60.0,210.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10676,2018,13,7627,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10677,2018,13,7633,7.0,5.0,623.0,102.7,0.0,40.0,96.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10678,2018,13,7622,7.0,3.0,623.0,51.35,0.0,20.0,48.08,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10679,2018,13,7428,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10680,2018,13,2897,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.67,0.0,0.00
10681,2018,13,7558,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10682,2018,13,6360,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.67,0.0,0.00
10683,2018,13,7614,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10684,2018,13,3318,7.0,6.0,1020.18,863.38,60.0,50.0,301.36,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.00
10685,2018,13,5139,7.0,6.0,1400.0,436.8,60.0,60.0,293.88,0.0,0.0,0.0,0.0,0.0,681.29,0.0,0.0,0.0,65.6,0.0,0.00
10686,2018,13,6083,7.0,6.0,623.0,191.17,60.0,60.0,130.26,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10687,2018,13,7616,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10688,2018,13,6766,7.0,6.0,816.13,154.63,60.0,60.0,155.32,262.32,830.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10689,2018,13,4137,7.0,6.0,1964.97,801.15,60.0,60.0,442.57,210.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10690,2018,13,7542,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10691,2018,13,3780,7.0,6.0,878.01,429.45,60.0,60.0,209.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.39,0.0,0.00
10692,2018,13,7571,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10693,2018,13,6205,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,33.37,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10694,2018,13,5027,7.0,2.0,623.0,63.9,0.0,20.0,43.54,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.00
10695,2018,13,7245,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.01,0.0,0.00
10696,2018,13,6839,7.0,6.0,623.0,128.38,60.0,60.0,120.22,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,0.0,0.00
10697,2018,13,5646,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10698,2018,13,6978,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10699,2018,13,6658,7.0,6.0,698.74,309.96,60.0,60.0,161.39,24.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10700,2018,13,4458,7.0,6.0,1143.52,335.09,60.0,50.0,236.57,285.88,0.0,326.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10701,2018,13,7619,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10702,2018,13,7574,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10703,2018,13,5679,7.0,6.0,816.13,242.2,60.0,60.0,169.33,0.0,0.0,0.0,0.0,58.29,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10704,2018,13,7583,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,100.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10705,2018,13,7601,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10706,2018,13,7530,7.0,6.0,623.0,128.38,60.0,50.0,120.22,44.5,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10707,2018,13,7635,7.0,6.0,797.16,174.93,60.0,60.0,155.53,56.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10708,2018,13,7239,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.67,0.0,0.00
10709,2018,13,6028,7.0,6.0,797.16,174.93,60.0,60.0,155.53,185.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10710,2018,13,6565,7.0,5.0,623.0,107.28,0.0,50.0,100.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10711,2018,13,3218,7.0,6.0,623.0,191.17,60.0,60.0,130.26,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10712,2018,13,3676,7.0,6.0,878.01,248.78,60.0,50.0,180.28,250.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.24,0.0,0.00
10713,2018,13,445,7.0,6.0,816.13,154.7,60.0,50.0,155.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.34,0.0,0.00
10714,2018,13,5901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10715,2018,13,7269,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,0.0,0.00
10716,2018,13,2522,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10717,2018,13,7555,7.0,6.0,623.0,128.38,60.0,50.0,120.22,89.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10718,2018,13,5506,7.0,6.0,816.13,154.63,60.0,50.0,155.32,131.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.01,0.0,0.00
10719,2018,13,236,7.0,6.0,1074.01,813.26,60.0,60.0,301.96,0.0,0.0,0.0,0.0,76.71,0.0,0.0,0.0,0.0,67.4,0.0,0.00
10720,2018,13,7080,7.0,6.0,878.01,307.65,60.0,60.0,189.7,125.43,0.0,0.0,0.0,62.71,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10721,2018,13,5965,7.0,6.0,816.13,154.63,60.0,60.0,155.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10722,2018,13,7457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10723,2018,13,5447,7.0,6.0,623.0,128.38,60.0,50.0,120.22,66.75,0.0,178.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10724,2018,13,6685,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10725,2018,13,5549,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10726,2018,13,7554,7.0,2.0,623.0,42.91,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,40.18,0.0,0.0,0.0,0.0,0.0,0.00
10727,2018,13,6349,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,0.0,0.00
10728,2018,13,7484,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10729,2018,13,7592,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10730,2018,13,854,7.0,6.0,1010.03,367.57,60.0,50.0,220.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.4,0.0,0.00
10731,2018,13,7295,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10732,2018,13,6832,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10733,2018,13,4807,7.0,6.0,3420.55,0.0,60.0,60.0,547.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.97,0.0,0.00
10734,2018,13,7610,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10735,2018,13,6821,7.0,6.0,816.13,154.63,60.0,50.0,155.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.34,0.0,0.00
10736,2018,13,3169,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,0.0,0.00
10737,2018,13,6944,7.0,6.0,816.13,154.63,60.0,60.0,155.32,0.0,0.0,0.0,0.0,58.29,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10738,2018,13,5902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10739,2018,13,4514,7.0,6.0,816.13,242.2,60.0,60.0,169.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10740,2018,13,6014,7.0,6.0,816.13,154.63,60.0,60.0,155.32,58.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.01,0.0,0.00
10741,2018,13,7551,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10742,2018,13,6985,7.0,6.0,1260.0,648.06,60.0,60.0,305.28,405.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10743,2018,13,3827,7.0,6.0,623.0,191.17,60.0,60.0,130.26,66.75,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10744,2018,13,5412,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.67,0.0,0.00
10745,2018,13,4504,7.0,6.0,1484.91,504.98,60.0,50.0,318.38,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.00
10746,2018,13,7395,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,33.37,178.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10747,2018,13,214,7.0,6.0,2439.5,1083.25,60.0,60.0,563.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10748,2018,13,7376,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10749,2018,13,7212,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10750,2018,13,6321,7.0,6.0,623.0,191.17,60.0,60.0,130.26,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.23,0.0,0.00
10751,2018,13,5232,7.0,6.0,670.25,112.63,60.0,50.0,125.26,95.75,0.0,191.5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.00
10752,2018,13,4958,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10753,2018,13,7620,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10754,2018,13,3979,7.0,6.0,2177.98,942.41,60.0,60.0,499.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10755,2018,13,442,7.0,6.0,774.06,433.09,60.0,60.0,193.14,0.0,0.0,0.0,0.0,0.0,2000.42,0.0,0.0,0.0,517.35,0.0,0.00
10756,2018,13,7630,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10757,2018,13,7330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10758,2018,13,7243,7.0,6.0,623.0,128.38,60.0,50.0,120.22,89.0,0.0,178.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10759,2018,13,7397,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10760,2018,13,7421,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10761,2018,13,7595,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10762,2018,13,7298,7.0,6.0,955.99,361.06,60.0,50.0,210.72,136.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.07,0.0,0.00
10763,2018,13,5396,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10764,2018,13,5704,7.0,6.0,878.01,307.65,60.0,60.0,189.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10765,2018,13,7503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10766,2018,13,7190,7.0,5.0,623.0,107.28,0.0,50.0,100.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10767,2018,13,7588,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10768,2018,13,5588,7.0,6.0,623.0,128.38,60.0,60.0,120.22,77.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10769,2018,13,6203,7.0,6.0,623.0,128.38,60.0,60.0,120.22,133.5,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10770,2018,13,6582,7.0,6.0,623.0,128.38,60.0,50.0,120.22,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10771,2018,13,7226,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10772,2018,13,7613,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10773,2018,13,3326,7.0,6.0,878.01,429.45,60.0,60.0,209.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10774,2018,13,3960,7.0,6.0,822.78,242.83,60.0,50.0,170.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10775,2018,13,2233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10776,2018,13,7584,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10777,2018,13,449,7.0,6.0,714.35,124.04,60.0,60.0,134.14,178.58,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.00
10778,2018,13,6934,7.0,6.0,2057.51,821.94,60.0,60.0,460.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10779,2018,13,7137,7.0,6.0,816.13,403.34,60.0,50.0,195.11,145.73,0.0,233.18,0.0,0.0,183.43,0.0,0.0,0.0,0.0,0.0,0.00
10780,2018,13,6682,7.0,5.0,623.0,102.7,0.0,40.0,96.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10781,2018,13,1269,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10782,2018,13,6006,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10783,2018,13,6918,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10784,2018,13,1419,7.0,6.0,878.01,307.65,60.0,60.0,189.7,156.78,94.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10785,2018,13,7605,7.0,5.0,623.0,107.28,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.47,0.0,0.0,0.0,0.0,0.0,0.00
10786,2018,13,7545,7.0,6.0,878.01,307.65,60.0,60.0,189.7,94.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10787,2018,13,5905,7.0,6.0,878.01,307.65,60.0,60.0,189.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10788,2018,13,7638,6.0,5.0,498.4,102.7,50.0,40.0,96.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10789,2018,13,7462,7.0,6.0,623.0,128.38,60.0,60.0,120.22,155.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10790,2018,13,3525,7.0,6.0,816.13,154.63,60.0,60.0,155.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10791,2018,13,7626,7.0,5.0,623.0,107.28,0.0,50.0,100.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10792,2018,13,2451,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10793,2018,13,6885,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10794,2018,13,4775,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,0.0,0.00
10795,2018,13,7528,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,155.75,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10796,2018,13,5671,7.0,5.0,1220.73,461.74,0.0,50.0,237.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10797,2018,13,4832,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10798,2018,13,7637,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
10799,2018,13,6567,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.17,0.0,0.00
10800,2018,13,3321,7.0,6.0,1077.37,434.91,60.0,50.0,241.96,153.91,0.0,307.82,0.0,0.0,379.15,0.0,0.0,0.0,0.0,0.0,0.00
10801,2018,13,2112,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
