,sem,codigo,dias_pag,dias_lab,sueldo,comp,asist,transp,vales,te_dob,te_trip,desc_Lab,fest_lab,dominic,perc_grav,obj,aguin,vac,prim_vac,grat_esp,util
4961,26,7634,7.0,1.0,955.99,60.34,0.0,10.0,35.22,102.42,51.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4962,26,7700,7.0,5.0,623.0,107.28,0.0,50.0,0.0,0.0,0.0,0.0,0.0,44.5,100.47,0.0,0.0,0.0,0.0,0.0,0.0
4963,26,7627,7.0,5.0,623.0,107.28,0.0,50.0,100.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4964,26,7698,7.0,6.0,623.0,128.38,60.0,50.0,120.22,111.25,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4965,26,7633,7.0,6.0,623.0,128.38,60.0,50.0,120.22,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4966,26,3894,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4967,26,7428,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4968,26,2897,7.0,5.0,623.0,102.7,0.0,40.0,96.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4969,26,7558,7.0,6.0,623.0,128.38,60.0,50.0,120.22,44.5,0.0,133.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4970,26,6360,7.0,6.0,623.0,128.38,60.0,50.0,120.22,22.25,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4971,26,7614,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,254.48,0.0,0.0,0.0,0.0,0.0,0.0
4972,26,3318,7.0,6.0,1020.18,938.7,60.0,50.0,313.42,0.0,0.0,364.35,0.0,72.87,115.0,0.0,0.0,0.0,0.0,0.0,0.0
4973,26,7706,6.0,4.0,520.65,85.83,0.0,40.0,80.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4974,26,5139,7.0,6.0,1400.0,436.8,60.0,60.0,293.88,0.0,0.0,0.0,0.0,0.0,681.29,0.0,0.0,0.0,0.0,0.0,0.0
4975,26,6083,7.0,6.0,623.0,191.17,60.0,60.0,130.26,178.0,33.37,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4976,26,6766,7.0,6.0,816.13,193.48,60.0,60.0,161.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4977,26,4137,7.0,6.0,1964.97,1050.07,60.0,60.0,482.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4978,26,7542,7.0,6.0,623.0,128.38,60.0,60.0,120.22,200.25,33.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4979,26,3780,7.0,6.0,878.01,429.45,60.0,60.0,209.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4980,26,7678,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4981,26,6205,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,66.75,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4982,26,5027,7.0,6.0,623.0,191.17,60.0,60.0,130.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4983,26,7695,7.0,6.0,623.0,128.38,60.0,50.0,120.22,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4984,26,6839,7.0,6.0,623.0,128.38,60.0,60.0,120.22,111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4985,26,5646,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4986,26,6978,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4987,26,6658,7.0,6.0,698.74,309.96,60.0,50.0,161.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4988,26,4458,7.0,6.0,1143.52,394.24,60.0,50.0,246.04,204.2,0.0,81.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4989,26,7619,7.0,6.0,623.0,128.38,60.0,50.0,120.22,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4990,26,7647,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,33.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4991,26,6791,7.0,6.0,623.0,191.17,60.0,60.0,130.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4992,26,5679,7.0,6.0,816.13,284.55,60.0,60.0,176.1,87.44,0.0,0.0,0.0,58.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4993,26,7530,7.0,5.0,623.0,102.7,0.0,40.0,96.17,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4994,26,7692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4995,26,6028,7.0,6.0,797.16,213.78,60.0,60.0,161.75,256.23,298.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4996,26,6565,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4997,26,3676,7.0,6.0,878.01,293.86,60.0,50.0,187.49,0.0,0.0,219.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4998,26,3221,7.0,6.0,822.78,285.46,60.0,60.0,177.31,264.46,396.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4999,26,7269,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,26,2522,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5001,26,5506,7.0,6.0,816.13,154.63,60.0,50.0,155.32,174.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5002,26,236,7.0,6.0,1074.01,813.26,60.0,60.0,301.96,0.0,0.0,0.0,0.0,76.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5003,26,7080,7.0,6.0,878.01,307.65,60.0,60.0,189.7,156.78,94.07,250.86,0.0,62.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5004,26,5965,7.0,6.0,816.13,193.48,60.0,60.0,161.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5005,26,5447,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5006,26,6685,7.0,6.0,623.0,128.38,60.0,60.0,120.22,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5007,26,5549,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5008,26,6349,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5009,26,7484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5010,26,854,7.0,6.0,1010.03,367.57,60.0,50.0,220.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011,26,7295,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5012,26,7693,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013,26,6832,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5014,26,7687,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,33.37,189.12,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5015,26,4807,7.0,6.0,3663.66,0.0,60.0,60.0,564.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5016,26,6821,7.0,6.0,816.13,193.48,60.0,50.0,161.53,58.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5017,26,7705,4.0,3.0,312.39,64.37,30.0,30.0,60.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5018,26,3169,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5019,26,7686,7.0,6.0,623.0,128.38,60.0,60.0,120.22,44.5,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5020,26,5902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5021,26,4514,7.0,6.0,816.13,284.55,60.0,60.0,176.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5022,26,7104,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5023,26,6014,7.0,6.0,816.13,193.48,60.0,60.0,161.53,145.73,0.0,0.0,0.0,0.0,116.59,0.0,0.0,0.0,0.0,0.0,0.0
5024,26,7551,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5025,26,6985,7.0,6.0,1260.0,648.06,60.0,60.0,305.28,405.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5026,26,3827,7.0,6.0,623.0,191.17,60.0,60.0,130.26,200.25,33.37,155.75,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5027,26,5412,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5028,26,4504,7.0,6.0,1484.91,504.98,60.0,60.0,318.38,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
5029,26,7395,7.0,6.0,623.0,128.38,60.0,60.0,120.22,178.0,33.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5030,26,214,7.0,6.0,2439.5,1224.16,60.0,60.0,564.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5031,26,7376,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5032,26,3217,7.0,6.0,816.13,284.55,60.0,60.0,176.1,0.0,0.0,233.18,0.0,58.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5033,26,7212,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5034,26,6321,7.0,6.0,623.0,191.17,60.0,60.0,130.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.31,0.0,0.0
5035,26,5232,7.0,6.0,670.25,143.92,60.0,50.0,130.26,71.81,0.0,383.0,0.0,47.87,100.0,0.0,0.0,0.0,0.0,0.0,0.0
5036,26,4958,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5037,26,7675,7.0,6.0,623.0,128.38,60.0,60.0,120.22,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5038,26,3979,7.0,6.0,2177.98,1067.22,60.0,60.0,519.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5039,26,442,7.0,6.0,774.06,481.39,60.0,60.0,200.87,193.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.83,0.0,0.0
5040,26,7699,7.0,6.0,623.0,128.38,60.0,60.0,120.22,22.25,0.0,178.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5041,26,7330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5042,26,7243,7.0,6.0,623.0,128.38,60.0,50.0,120.22,111.25,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5043,26,5247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5044,26,7397,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,33.37,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5045,26,7679,7.0,6.0,623.0,128.38,60.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0
5046,26,7421,7.0,6.0,623.0,128.38,60.0,60.0,120.22,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5047,26,7595,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5048,26,7298,7.0,6.0,955.99,413.77,60.0,50.0,219.16,68.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5049,26,5396,7.0,5.0,623.0,107.28,0.0,50.0,100.47,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5050,26,5704,7.0,6.0,878.01,355.11,60.0,60.0,197.29,62.71,0.0,0.0,0.0,62.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5051,26,7503,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,33.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5052,26,7190,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5053,26,7642,5.0,4.0,416.52,85.83,40.0,40.0,80.37,66.75,166.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5054,26,7588,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5055,26,5588,7.0,6.0,623.0,128.38,60.0,60.0,120.22,111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5056,26,6203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5057,26,6582,7.0,6.0,623.0,128.38,60.0,50.0,120.22,89.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5058,26,7667,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5059,26,7691,7.0,6.0,623.0,128.38,60.0,60.0,120.22,22.25,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5060,26,7226,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5061,26,7664,7.0,5.0,623.0,107.28,0.0,50.0,100.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5062,26,3326,7.0,6.0,878.01,429.45,60.0,60.0,209.19,282.21,47.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5063,26,449,7.0,6.0,714.35,124.04,60.0,60.0,134.14,76.53,76.53,0.0,0.0,51.02,300.0,0.0,0.0,0.0,0.0,0.0,0.0
5064,26,6934,7.0,6.0,2057.51,821.94,60.0,60.0,460.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5065,26,7137,7.0,6.0,816.13,403.34,60.0,50.0,195.11,116.59,0.0,0.0,0.0,0.0,183.43,0.0,0.0,0.0,0.0,0.0,0.0
5066,26,6682,7.0,5.0,623.0,102.7,0.0,40.0,96.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5067,26,1269,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5068,26,6918,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5069,26,1419,7.0,6.0,878.01,307.65,60.0,60.0,189.7,188.14,188.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5070,26,7545,7.0,6.0,878.01,307.65,60.0,60.0,189.7,188.14,188.14,188.14,0.0,62.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5071,26,5905,7.0,6.0,878.01,307.65,60.0,60.0,189.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5072,26,7638,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5073,26,3525,7.0,6.0,816.13,154.63,60.0,60.0,155.32,262.32,612.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5074,26,2451,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,22.25,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5075,26,6885,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5076,26,7231,7.0,4.0,623.0,85.83,0.0,40.0,80.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5077,26,4775,7.0,6.0,623.0,128.38,60.0,60.0,120.22,111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5078,26,7528,7.0,5.0,623.0,107.28,0.0,50.0,100.47,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5079,26,7658,7.0,5.0,623.0,107.28,0.0,50.0,100.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5080,26,5671,7.0,6.0,1220.73,552.51,60.0,50.0,283.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5081,26,7703,4.0,3.0,312.39,64.37,30.0,30.0,60.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5082,26,4832,7.0,6.0,623.0,128.38,60.0,60.0,120.22,155.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5083,26,6567,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5084,26,3321,7.0,6.0,1077.37,434.91,60.0,50.0,241.96,153.91,0.0,615.64,0.0,76.95,684.49,0.0,0.0,0.0,0.0,0.0,0.0
5085,26,2112,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5086,26,624,7.0,6.0,983.99,827.19,60.0,60.0,289.78,175.71,0.0,298.71,0.0,70.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5087,26,6877,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,178.0,0.0,44.5,244.48,0.0,0.0,0.0,0.0,0.0,0.0
5088,26,4385,7.0,6.0,816.13,242.2,60.0,60.0,169.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5089,26,7378,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5090,26,366,7.0,6.0,2020.55,870.03,60.0,60.0,462.49,0.0,0.0,649.46,0.0,144.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5091,26,6206,7.0,6.0,816.13,193.48,60.0,60.0,161.53,58.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5092,26,7618,7.0,6.0,623.0,128.38,60.0,50.0,120.22,33.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5094,27,5761,7.0,3.0,623.0,64.37,0.0,30.0,60.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5095,27,7505,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5096,27,6600,7.0,6.0,623.0,128.38,60.0,50.0,120.22,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5097,27,7685,7.0,6.0,623.0,128.38,60.0,60.0,120.22,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5098,27,5933,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0
5099,27,7170,7.0,6.0,623.0,128.38,60.0,60.0,120.22,200.25,200.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5100,27,5618,7.0,5.0,623.0,102.7,0.0,40.0,96.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5101,27,5201,7.0,6.0,878.01,429.45,60.0,60.0,209.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5102,27,3890,7.0,6.0,1258.95,735.56,60.0,50.0,319.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5103,27,7688,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5104,27,6654,7.0,6.0,816.13,154.63,60.0,60.0,155.32,87.44,87.44,0.0,0.0,58.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5105,27,3652,7.0,6.0,1077.37,738.57,60.0,60.0,290.55,0.0,0.0,0.0,0.0,76.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5106,27,1123,7.0,6.0,878.01,293.86,60.0,60.0,187.49,282.21,47.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5107,27,7593,7.0,6.0,623.0,128.38,60.0,60.0,120.22,44.5,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5108,27,7702,7.0,6.0,208.26,42.91,20.0,20.0,40.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5109,27,7669,7.0,6.0,816.13,201.11,60.0,60.0,162.75,262.32,918.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5110,27,7259,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5111,27,7312,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5112,27,7338,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5113,27,7600,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5114,27,5677,7.0,6.0,816.13,201.11,60.0,50.0,162.75,174.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5115,27,4008,7.0,6.0,1074.01,813.26,60.0,60.0,301.96,230.14,805.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5116,27,7690,7.0,6.0,623.0,128.38,60.0,60.0,120.22,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5117,27,6210,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,300.0,500.0,0.0,0.0,0.0,0.0,0.0
5118,27,7701,7.0,6.0,774.06,330.19,60.0,60.0,176.68,124.4,0.0,0.0,0.0,55.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5119,27,7697,7.0,6.0,1143.52,394.24,60.0,60.0,246.04,0.0,0.0,0.0,0.0,81.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5120,27,849,7.0,6.0,816.13,49.98,60.0,50.0,138.57,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
5121,27,7536,7.0,6.0,623.0,128.38,60.0,50.0,120.22,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5122,27,7430,7.0,6.0,994.07,460.11,60.0,60.0,232.66,319.52,319.52,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5123,27,5181,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5124,27,7655,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5125,27,7057,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0
5126,27,5558,7.0,6.0,623.0,128.38,60.0,50.0,120.22,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
