sem_x,codigo_x,dias_pag,dias_lab,sueldo,comp,asist,transp,vales_x,te_dob,te_trip,desc_Lab,fest_lab,dominic,perc_grav,obj,aguin,vac,prim_vac,grat_esp,util,PK,sem_y,codigo_y,vales_y,zapatos,otras,fonac,alim,infon,falt,enf,ries,ISPT,ISPTA,IMSS,subs,t_per_g,t_per_e,t_per,t_ded,neto,antig,depto,puesto,label,tiempov,dist,delitos,label2
20,4287,7,6,816.13,154.63,60,50,155.32,0,0,0,0,0,205.64,0,0,0,0,0,0,204287,20,4287,1,0,200,0,0,0,0,0,0,15.49,0,30.87,0,1286.4,155.32,1441.72,247.36,1194.36,2728,4,14,fue,13.305,23.95,79,0
20,6427,7,6,623,191.17,60,60,130.26,0,0,0,0,0,0,0,0,0,0,0,0,206427,20,6427,1,0,0,0,0,0,0,0,0,0,0,21.92,34.25,934.17,164.51,1098.68,22.92,1075.76,1064,66,38,fue,8.154,10.35,0,0
20,6504,7,6,623,128.38,60,60,120.22,89,0,0,0,0,0,500,0,0,0,0,0,206504,20,6504,1,0,0,0,0,0,0,0,0,16.08,0,21.44,0,1415.88,164.72,1580.6,38.52,1542.08,1231,76,1,sigue,11.491,21.63333333,0,1
20,5745,7,6,623,128.38,60,60,120.22,111.25,0,0,0,0,0,0,0,0,0,0,0,205745,20,5745,1,0,0,0,0,0,0,0,0,0,0,20.59,34.7,927.01,210.54,1137.55,21.59,1115.96,1649,45,1,fue,10.64,21.03333333,0,0
20,7617,7,6,623,128.38,60,60,120.22,200.25,267,0,0,0,254.48,0,0,0,0,0,0,207617,20,7617,1,0,0,0,0,0,0,0,0,47.43,0,29.42,0,1492.99,220.34,1713.33,77.85,1635.48,224,61,1,fue,15.37,32.96666667,0,0
20,7604,7,5,623,107.28,0,50,100.47,0,0,0,0,0,0,0,0,0,0,0,0,207604,20,7604,1,0,0,0,0,0,104.13,0,0,0,0,18.39,44.97,780.28,145.44,925.72,123.52,802.2,312,52,1,sigue,6.319,20.68333333,3,1
20,7660,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,207660,20,7660,1,0,0,0,0,0,0,0,0,0,0,18.65,38.27,871.38,158.49,1029.87,19.65,1010.22,53,52,1,fue,16.998,45.6,65,0
20,6849,7,6,623,128.38,60,60,120.22,0,0,0,0,44.5,0,0,0,0,0,0,0,206849,20,6849,1,0,0,0,0,0,0,0,0,0,0,24.82,38.26,871.38,202.98,1074.36,25.82,1048.54,805,85,1,fue,8.99,17.6,0,0
20,7061,7,6,623,128.38,60,60,120.22,200.25,300.37,0,0,0,0,0,0,0,0,0,0,207061,20,7061,1,0,0,0,0,0,0,0,0,13.92,0,28.89,0,1271.88,220.34,1492.22,43.81,1448.41,195,61,1,sigue,14.702,27.51666667,0,1
20,881,7,6,623,128.38,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,20881,20,881,1,0,0,0,0,0,0,0,0,0,0,20.04,38.9,861.38,159.12,1020.5,21.04,999.46,9254,81,1,fue,2.564,12.5,49,0
20,7634,7,6,955.99,361.06,60,60,210.72,68.28,0,0,0,0,0,0,0,0,0,0,0,207634,20,7634,1,0,0,0,0,0,0,0,0,45.06,0,35.15,0,1471.19,244.86,1716.05,81.21,1634.84,98,52,265,fue,11.981,28.18333333,46,0
20,7627,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,207627,20,7627,1,0,0,0,0,0,0,0,0,0,0,23.98,44.57,871.38,164.79,1036.17,24.98,1011.19,213,85,1,fue,2.37,6.983333333,0,0
20,7633,7,6,623,128.38,60,50,120.22,44.5,0,0,0,0,0,0,0,0,0,0,0,207633,20,7633,1,0,0,0,0,0,0,0,0,0,0,19.81,34.25,883.63,176.72,1060.35,20.81,1039.54,283,25,1,sigue,9.044,18.9,49,1
20,7650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207650,20,7650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,81,1,fue,9.329,29.01666667,21,0
20,7428,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,500,0,0,0,0,0,207428,20,7428,1,0,0,0,0,0,0,0,0,13.23,0,22.53,0,1371.38,120.22,1491.6,36.76,1454.84,543,72,1,sigue,11.985,31.08333333,0,1
20,7661,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,207661,20,7661,1,0,0,0,0,0,0,0,0,0,0,18.65,38.27,871.38,158.49,1029.87,19.65,1010.22,35,82,1,fue,21.614,46.81666667,0,0
20,2897,7,6,623,128.38,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,202897,20,2897,1,0,0,0,0,0,0,0,0,0,0,19.86,38.9,861.38,159.12,1020.5,20.86,999.64,717,81,1,sigue,20.168,35.95,68,1
20,7558,7,6,623,128.38,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,207558,20,7558,1,0,0,0,0,0,0,0,0,0,0,23.47,38.9,861.38,159.12,1020.5,24.47,996.03,389,5,1,sigue,5.913,14.41666667,139,1
20,6360,7,6,623,128.38,60,50,120.22,0,0,89,0,0,0,0,0,0,0,0,0,206360,20,6360,1,0,0,0,0,0,0,0,0,0,0,20.12,36.06,905.88,200.78,1106.66,21.12,1085.54,83,52,1,sigue,2.478,8.583333333,49,1
20,7614,7,6,623,128.38,60,50,120.22,155.75,33.37,0,0,0,0,0,0,0,0,0,0,207614,20,7614,1,0,0,0,0,0,0,0,0,0,0,22.54,31.78,972.63,229.87,1202.5,23.54,1178.96,305,3,14,sigue,4.044,11.16666667,43,1
20,3318,7,6,1020.18,938.7,60,50,313.42,0,0,0,0,0,115,0,0,0,0,0,0,203318,20,3318,1,0,0,0,0,500.52,0,0,0,191.06,0,57.96,0,2183.88,313.42,2497.3,750.54,1746.76,3689,81,183,sigue,41.195,53.88333333,0,1
20,5139,7,6,1400,436.8,60,60,293.88,0,0,0,0,0,681.29,0,0,0,0,0,0,205139,20,5139,1,0,0,0,0,759.2,0,0,0,270.04,0,68.92,0,2638.09,293.88,2931.97,1099.16,1832.81,1308,76,486,sigue,8.76,21.71666667,0,1
20,6083,7,6,623,191.17,60,60,130.26,0,0,0,0,44.5,0,0,0,0,0,0,0,206083,20,6083,1,0,0,0,0,0,0,0,0,0,0,25.22,34.24,934.17,209,1143.17,26.22,1116.95,1448,51,2,sigue,31.195,54.91666667,0,1
20,7616,7,6,623,128.38,60,60,120.22,66.75,0,0,0,0,0,0,0,0,0,0,0,207616,20,7616,1,0,0,0,0,0,0,0,0,0,0,24.02,43.58,904.76,197.17,1101.93,25.02,1076.91,112,5,1,fue,9.738,26.85,77,0
20,6766,7,6,816.13,193.48,60,60,161.53,262.32,306.04,0,0,0,0,0,0,0,0,0,0,206766,20,6766,1,0,0,0,0,0,0,0,0,88.41,0,42.02,0,1566.81,292.69,1859.5,131.43,1728.07,1085,3,178,sigue,11.067,26.78333333,13,1
20,4137,7,6,1964.97,1050.07,60,60,482.4,0,0,0,0,0,0,0,0,0,0,0,0,204137,20,4137,1,0,0,0,0,0,0,0,0,371.81,0,91.5,0,3135.04,482.4,3617.44,464.31,3153.13,2967,6,169,sigue,4.346,12.98333333,0,1
20,7542,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,207542,20,7542,1,0,0,0,0,0,0,0,0,0,0,25.17,45.56,871.38,165.78,1037.16,26.17,1010.99,418,57,1,sigue,1.869,6.883333333,0,1
20,3780,7,6,878.01,429.45,60,60,209.19,94.07,0,0,0,0,0,0,0,0,0,0,0,203780,20,3780,1,0,0,0,0,0,0,0,0,75.31,0,34.9,0,1474.5,256.22,1730.72,111.21,1619.51,3251,5,19,sigue,19.545,35.35,0,1
20,6205,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,206205,20,6205,1,0,0,0,0,0,0,0,0,0,0,24.77,38.26,871.38,158.48,1029.86,25.77,1004.09,1385,85,0003B,sigue,4.94,6.433333333,0,1
20,5027,7,6,623,191.17,60,60,130.26,0,0,0,0,0,216,0,0,0,0,0,0,205027,20,5027,1,0,0,0,0,0,0,0,0,0,0,30.31,6.28,1150.17,136.54,1286.71,31.31,1255.4,2382,82,0003A,sigue,26.874,45.88333333,0,1
20,7245,7,3,623,64.37,0,30,0,0,0,0,0,0,60.28,0,0,0,0,0,0,207245,20,7245,0,0,0,0,0,0,312.39,0,0,0,0,13.74,44.6,777.65,44.6,822.25,326.13,496.12,483,76,1,fue,7.3,18.56666667,0,0
20,6839,7,6,623,128.38,60,60,120.22,111.25,0,0,0,0,0,500,0,0,0,0,0,206839,20,6839,1,0,0,0,0,0,0,0,0,37.07,0,21.44,0,1427.01,175.84,1602.85,59.51,1543.34,1029,75,1,sigue,20.996,46.11666667,33,1
20,5646,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,500,0,0,0,0,0,205646,20,5646,1,0,0,0,0,0,0,0,0,13.23,0,22.71,0,1371.38,120.22,1491.6,36.94,1454.66,1883,51,1,sigue,12.894,23.85,20,1
20,6978,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,500,0,0,0,0,0,206978,20,6978,1,0,0,0,0,0,0,0,0,13.23,0,23.45,0,1371.38,120.22,1491.6,37.68,1453.92,937,76,1,sigue,9.123,17.25,0,1
20,6658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206658,20,6658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,66,102,fue,16.775,25.56666667,0,0
20,4458,7,6,1143.52,394.24,60,50,246.04,0,0,0,0,0,0,0,0,0,0,0,0,204458,20,4458,1,0,0,0,0,0,0,0,0,122.66,0,40.94,0,1647.76,246.04,1893.8,164.6,1729.2,523,80,243,fue,26.473,42.85,0,0
20,7619,7,6,623,128.38,60,50,120.22,44.5,0,0,0,0,0,0,0,0,0,0,0,207619,20,7619,1,0,0,0,0,0,0,0,0,0,0,22.3,34.25,883.63,176.72,1060.35,23.3,1037.05,138,25,1,fue,4.79,10.11666667,0,0
20,7647,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,207647,20,7647,1,0,0,0,0,0,0,0,0,0,0,20.05,38.27,871.38,158.49,1029.87,21.05,1008.82,242,51,1,fue,4.918,18.03333333,59,0
20,6791,7,6,623,191.17,60,60,130.26,89,0,0,0,0,0,0,0,0,0,0,0,206791,20,6791,1,0,0,0,0,0,0,0,0,0,0,20.21,31.4,978.67,206.16,1184.83,21.21,1163.62,56,5,2,fue,15.163,33.81666667,0,0
20,7574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207574,20,7574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,4,1,fue,1.614,4.566666667,0,0
20,5679,7,6,816.13,284.55,60,60,176.1,0,0,0,0,58.29,0,0,0,0,0,0,0,205679,20,5679,1,0,0,0,0,0,0,0,0,1.38,0,31.16,0,1220.68,234.39,1455.07,33.54,1421.53,1837,85,180,sigue,16.869,26.35,0,1
20,7601,7,6,623,128.38,60,50,120.22,133.5,0,0,0,0,66.75,0,0,0,0,0,0,207601,20,7601,1,0,0,0,0,0,0,0,0,0,0,22.58,20.63,994.88,207.6,1202.48,23.58,1178.9,102,80,1,fue,11.226,38.4,28,0
20,7530,7,6,623,128.38,60,50,120.22,66.75,0,0,0,0,0,500,0,0,0,0,0,207530,20,7530,1,0,0,0,0,0,0,0,0,14.73,0,22.98,0,1394.76,153.59,1548.35,38.71,1509.64,439,5,1,sigue,13.583,31.53333333,0,1
20,6028,7,6,797.16,213.78,60,60,161.75,213.52,21.35,0,0,0,0,0,0,0,0,0,0,206028,20,6028,1,0,0,0,0,399.3,0,0,0,12.52,0,27.96,0,1259.05,268.51,1527.56,440.78,1086.78,1490,11,176,sigue,14.484,26.73333333,70,1
20,6565,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,500,0,0,0,0,0,206565,20,6565,1,0,0,0,0,0,0,0,0,13.23,0,24.5,0,1371.38,120.22,1491.6,38.73,1452.87,1203,52,1,sigue,6.856,21.05,42,1
20,3218,7,6,623,191.17,60,60,130.26,0,0,0,0,44.5,0,0,0,0,0,0,0,203218,20,3218,1,0,0,0,0,0,0,0,0,0,0,25.27,34.25,934.17,209.01,1143.18,26.27,1116.91,3501,52,2,fue,23.639,53.43333333,0,0
20,3676,7,6,878.01,293.86,60,50,187.49,282.21,47.03,0,0,0,0,0,0,0,0,0,0,203676,20,3676,1,0,0,0,0,0,0,0,0,44.94,0,33.81,0,1470.01,328.59,1798.6,79.75,1718.85,3366,80,181,sigue,16.984,34.2,0,1
20,7269,7,6,623,128.38,60,60,120.22,44.5,0,0,0,0,0,500,0,0,0,0,0,207269,20,7269,1,0,0,0,0,0,0,0,0,14.66,0,21.42,0,1393.63,142.47,1536.1,37.08,1499.02,683,76,1,sigue,10.01,16.53333333,0,1
20,2522,7,6,623,128.38,60,60,120.22,44.5,0,0,0,0,0,0,0,0,0,0,0,202522,20,2522,1,0,0,0,0,0,0,0,0,0,0,23.94,36.84,893.63,179.31,1072.94,24.94,1048,2111,5,1,sigue,27.122,45.81666667,0,1
20,7555,7,5,623,102.7,0,40,96.17,0,0,0,0,0,0,0,0,0,0,0,0,207555,20,7555,1,0,0,0,0,0,124.6,0,0,0,0,19.94,47.04,765.7,143.21,908.91,145.54,763.37,11,37,1,fue,35.98,50.91666667,0,0
20,5506,7,6,816.13,154.63,60,50,155.32,174.88,0,174.88,0,58.29,0,0,0,0,0,0,0,205506,20,5506,1,0,0,0,0,224.8,0,0,0,5.19,0,26.58,0,1255.64,388.49,1644.13,257.57,1386.56,1992,5,14,fue,6.274,17.46666667,74,0
20,236,7,6,1074.01,813.26,60,60,301.96,0,0,0,0,76.71,0,0,0,0,0,0,0,20236,20,236,1,0,0,0,0,523.01,0,0,0,162.81,0,52.95,0,2007.27,378.67,2385.94,739.77,1646.17,7171,45,423,sigue,15.297,32.76666667,0,1
20,7080,7,6,878.01,307.65,60,60,189.7,0,0,250.86,0,62.71,0,0,0,0,0,0,0,207080,20,7080,1,0,0,0,0,0,0,0,0,31.24,0,36.48,0,1431.09,377.84,1808.93,68.72,1740.21,847,85,18,sigue,4.745,11.51666667,0,1
20,5965,7,6,816.13,193.48,60,60,161.53,0,0,0,0,0,0,0,0,0,0,0,0,205965,20,5965,1,0,0,0,0,0,0,0,0,0,0,27.75,8.53,1129.61,170.06,1299.67,28.75,1270.92,1285,72,178,sigue,6.326,15.61666667,0,1
20,5447,7,6,623,128.38,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,205447,20,5447,1,0,0,0,0,0,0,0,0,0,0,22.5,34.65,861.38,154.87,1016.25,23.5,992.75,2051,4,0003A,sigue,24.951,35.05,0,1
20,7665,5,4,373.8,77.02,40,30,72.13,0,0,0,0,0,0,0,0,0,0,0,0,207665,20,7665,1,0,0,0,0,0,0,0,0,0,0,13.32,37.8,520.82,109.93,630.75,14.32,616.43,8,37,1,fue,8.528,20.36666667,55,0
20,6685,7,6,623,128.38,60,60,120.22,44.5,0,0,0,0,0,0,0,0,0,0,0,206685,20,6685,1,0,0,0,0,0,0,0,0,0,0,23.95,36.84,893.63,179.31,1072.94,24.95,1047.99,1140,73,1,sigue,7.306,23.23333333,0,1
20,5549,7,6,623,128.38,60,60,120.22,0,0,0,0,44.5,0,0,0,0,0,0,0,205549,20,5549,1,0,0,0,0,0,0,0,0,0,0,23.21,38.26,871.38,202.98,1074.36,24.21,1050.15,1967,45,1,sigue,3.959,9.383333333,62,1
20,6349,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,206349,20,6349,1,0,0,0,0,0,0,0,0,0,0,21.44,38.26,871.38,158.48,1029.86,22.44,1007.42,1149,76,1,fue,7.109,13.93333333,0,0
20,7484,7,4,623,85.83,0,40,80.37,0,0,0,0,0,0,0,0,0,0,0,0,207484,20,7484,1,0,0,0,0,0,0,208.26,0,0,0,17.35,59.3,748.83,139.67,888.5,226.61,661.89,311,85,1,fue,2.37,6.983333333,0,0
20,854,7,6,1010.03,367.57,60,50,220.41,0,0,0,0,0,0,0,0,0,49.2,0,0,20854,20,854,1,0,0,0,0,326.19,0,0,0,46.85,0,35.56,0,1487.6,269.61,1757.21,409.6,1347.61,2523,5,20,sigue,12.301,32.85,27,1
20,7295,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,500,0,0,0,0,0,207295,20,7295,1,0,0,0,0,0,0,0,0,13.23,0,25.84,0,1371.38,120.22,1491.6,40.07,1451.53,672,57,1,sigue,3.69,13.38333333,0,1
20,6832,7,6,623,128.38,60,60,120.22,111.25,0,0,0,0,0,0,0,0,0,0,0,206832,20,6832,1,0,0,0,0,0,0,0,0,0,0,25.33,34.7,927.01,210.54,1137.55,26.33,1111.22,1035,5,1,sigue,1.559,5.3,46,1
20,4807,7,6,3663.66,0,60,60,564.2,0,0,0,0,0,0,0,0,0,0,0,0,204807,20,4807,1,0,0,0,0,0,0,0,0,510.35,0,112.83,0,3783.66,564.2,4347.86,624.18,3723.68,2496,6,28,sigue,32.767,46.88333333,0,1
20,7610,7,5,623,107.28,0,50,100.47,66.75,66.75,0,0,0,0,0,0,0,0,0,0,207610,20,7610,1,0,0,0,0,0,104.13,0,0,0,0,19.9,38.86,880.41,172.7,1053.11,125.03,928.08,99,52,1,fue,2.037,5.75,8,0
20,6821,7,6,816.13,193.48,60,50,161.53,58.29,0,0,0,0,0,0,0,0,0,0,0,206821,20,6821,1,0,0,0,0,0,0,0,0,0,0,26.55,2.33,1148.76,193,1341.76,27.55,1314.21,1046,25,178,sigue,15.012,33.51666667,0,1
20,3169,7,6,623,128.38,60,60,120.22,66.75,0,0,0,0,0,500,0,0,0,0,0,203169,20,3169,1,0,0,0,0,0,0,0,0,15.37,0,22.84,0,1404.76,153.59,1558.35,39.21,1519.14,3776,76,1,sigue,12.123,23.25,0,1
20,6944,7,5,816.13,161.69,0,50,134.99,0,0,0,0,58.29,0,0,0,0,0,0,0,206944,20,6944,1,0,0,0,0,0,136.41,0,0,0,0,26.72,31.7,1027.82,224.98,1252.8,164.13,1088.67,752,85,178,fue,44.581,41.9,55,0
20,5902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205902,20,5902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,6,331,fue,25.738,49.46666667,3,0
20,4514,7,6,816.13,284.55,60,60,176.1,0,0,0,0,0,0,0,0,0,0,0,0,204514,20,4514,1,0,0,0,0,333.25,0,0,0,8.35,0,31.5,0,1220.68,176.1,1396.78,374.1,1022.68,2667,54,181,sigue,7.937,24,0,1
20,7104,7,6,623,128.38,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,207104,20,7104,1,0,0,0,0,0,0,0,0,0,0,18.65,36.27,861.38,156.49,1017.87,19.65,998.22,242,4,0003A,sigue,15.619,28.06666667,0,1
20,6014,7,6,816.13,193.48,60,60,161.53,145.73,0,0,0,0,0,0,0,0,0,0,0,206014,20,6014,1,0,0,0,0,0,0,0,0,0,0,26.82,0.59,1202.48,234.98,1437.46,27.82,1409.64,1504,75,178,sigue,11.834,30.25,22,1
20,7551,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,207551,20,7551,1,0,0,0,0,0,0,0,0,0,0,24.9,38.26,871.38,158.48,1029.86,25.9,1003.96,357,79,1,sigue,10.344,22.18333333,0,1
20,7645,7,6,623,128.38,60,60,120.22,0,0,0,0,44.5,1090,0,0,0,0,0,0,207645,20,7645,1,0,0,0,0,0,0,0,0,110.13,0,20.61,0,1961.38,164.72,2126.1,131.74,1994.36,77,52,1,fue,3.233,12.2,26,0
20,6985,7,6,1260,648.06,60,60,305.28,405,270,0,0,0,0,0,0,0,0,0,0,206985,20,6985,1,0,0,0,0,0,0,0,0,243.5,0,67.2,0,2500.56,507.78,3008.34,311.7,2696.64,918,86,75,fue,64.982,63.51666667,0,0
20,3827,7,6,623,191.17,60,60,130.26,66.75,0,133.5,0,44.5,0,0,0,0,0,0,0,203827,20,3827,1,0,0,0,0,0,0,0,0,0,0,26.89,27.83,1034.3,302.71,1337.01,27.89,1309.12,3191,5,2,sigue,1.541,5.116666667,162,1
20,5412,7,6,623,128.38,60,50,120.22,111.25,33.37,0,0,0,0,0,0,0,0,0,0,205412,20,5412,1,0,0,0,0,0,0,0,0,0,0,19.9,33.2,950.38,209.04,1159.42,20.9,1138.52,1484,3,1,sigue,2.202,7.583333333,77,1
20,4504,7,6,1484.91,504.98,60,50,318.38,0,0,0,0,0,100,0,0,0,0,0,0,204504,20,4504,1,0,0,0,0,0,0,0,0,193.63,0,58.75,0,2199.89,318.38,2518.27,253.38,2264.89,529,6,32,sigue,19.32,44.88333333,0,1
20,7395,7,6,623,128.38,60,60,120.22,0,0,0,0,44.5,0,0,0,0,0,0,0,207395,20,7395,1,0,0,0,0,0,0,0,0,0,0,24.79,38.26,871.38,202.98,1074.36,25.79,1048.57,567,85,0003B,sigue,3.745,6.966666667,0,1
20,214,7,6,2439.5,1224.16,60,60,564.2,0,0,0,0,0,0,0,0,0,0,0,0,20214,20,214,1,0,0,0,0,0,0,0,0,510.35,0,111.04,0,3783.66,564.2,4347.86,622.39,3725.47,728,6,24,sigue,24.331,42.15,0,1
20,7376,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,500,0,0,0,0,0,207376,20,7376,1,0,0,0,0,0,0,0,0,13.23,0,25.49,0,1371.38,120.22,1491.6,39.72,1451.88,563,54,0003A,fue,2.42,6.15,0,0
20,7212,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,500,0,0,0,0,0,207212,20,7212,1,0,0,0,0,357.68,0,0,0,33.51,0,21.92,0,1371.38,120.22,1491.6,414.11,1077.49,612,54,1,fue,4.455,12.65,0,0
20,6321,7,6,623,191.17,60,60,130.26,66.75,0,0,0,0,0,0,0,0,0,0,0,206321,20,6321,1,0,0,0,0,0,0,0,0,0,0,21.68,32.11,967.55,195.74,1163.29,22.68,1140.61,1320,76,2,sigue,11.491,21.63333333,0,1
20,5232,7,6,670.25,143.92,60,50,130.26,0,0,0,0,0,100,500,0,0,0,0,0,205232,20,5232,1,0,0,0,0,0,0,0,0,42.66,0,29.21,0,1524.17,130.26,1654.43,72.87,1581.56,1084,83,110,sigue,12.603,31.41666667,55,1
20,4958,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,204958,20,4958,1,0,0,0,0,0,0,0,0,0,0,29.86,38.26,871.38,158.48,1029.86,30.86,999,2412,57,1,sigue,4.636,17.33333333,0,1
20,7620,7,6,623,128.38,60,60,120.22,66.75,0,0,0,0,0,500,0,0,0,0,0,207620,20,7620,1,0,0,0,0,0,0,0,0,4.27,0,23.6,0,1404.76,153.59,1558.35,28.87,1529.48,90,68,1,fue,6.501,18.45,48,0
20,3979,7,6,2177.98,1067.22,60,60,519.23,466.71,0,0,0,0,0,0,0,0,0,0,0,203979,20,3979,1,0,0,0,0,0,0,0,0,470.82,0,99.63,0,3598.56,752.58,4351.14,571.45,3779.69,3080,6,27,sigue,30.786,62.73333333,49,1
20,442,7,6,774.06,481.39,60,60,200.87,0,0,0,0,0,0,500,0,0,0,0,0,20442,20,442,1,0,0,0,0,0,0,0,0,107.97,0,39.77,0,1875.45,200.87,2076.32,148.74,1927.58,7291,5,174,sigue,20.385,41.96666667,0,1
20,7330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207330,20,7330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,5,15,sigue,30.984,63.68333333,0,1
20,7243,7,6,623,128.38,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,207243,20,7243,1,0,0,0,0,0,0,0,0,0,0,22.43,38.9,861.38,159.12,1020.5,23.43,997.07,544,37,1,fue,21.708,32.56666667,0,0
20,7397,7,5,623,107.28,0,50,100.47,0,0,0,0,0,0,0,0,0,0,0,0,207397,20,7397,1,0,0,0,0,0,104.13,0,0,0,0,20.76,59.04,780.28,159.51,939.79,125.89,813.9,469,66,1,fue,4.831,8.933333333,0,0
20,7421,7,6,623,128.38,60,60,120.22,44.5,0,0,0,0,0,500,0,0,0,0,0,207421,20,7421,1,0,0,0,0,0,0,0,0,14.66,0,24.2,0,1393.63,142.47,1536.1,39.86,1496.24,545,73,1,sigue,9.217,30.95,0,1
20,7595,7,5,623,107.28,0,50,100.47,0,0,0,0,0,0,0,0,0,0,0,0,207595,20,7595,1,0,0,0,0,0,104.13,0,0,0,0,20.19,67.62,780.28,168.09,948.37,125.32,823.05,202,82,1,fue,0.392,0.85,0,0
20,7298,7,6,955.99,413.77,60,50,219.16,204.85,0,0,0,0,0,0,0,0,0,0,0,207298,20,7298,1,0,0,0,0,0,0,0,0,57.14,0,36.29,0,1582.19,321.58,1903.77,94.43,1809.34,665,74,184,sigue,20.243,51.81666667,21,1
20,5396,7,6,623,128.38,60,50,120.22,0,0,0,0,0,0,500,0,0,0,0,0,205396,20,5396,1,0,0,0,0,0,0,0,0,12.59,0,26.91,0,1361.38,120.22,1481.6,40.5,1441.1,1642,5,1,sigue,29.754,39.4,0,1
20,5704,7,6,878.01,355.11,60,60,197.29,0,0,0,0,62.71,0,0,0,0,0,0,0,205704,20,5704,1,0,0,0,0,0,0,0,0,22.75,0,34.39,0,1353.12,260,1613.12,58.14,1554.98,1307,66,182,sigue,7.137,21.26666667,0,1
20,7503,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,207503,20,7503,1,0,0,0,0,0,0,0,0,0,0,20.66,44.75,871.38,164.97,1036.35,21.66,1014.69,468,85,0003B,sigue,8.507,14.65,0,1
20,7190,7,6,623,128.38,60,60,120.22,66.75,33.37,0,0,0,0,500,0,0,0,0,0,207190,20,7190,1,0,0,0,0,0,0,0,0,17.5,0,22.09,0,1438.13,153.59,1591.72,40.59,1551.13,663,80,1,fue,9.788,16.5,0,0
20,7642,7,5,623,107.28,0,50,100.47,133.5,100.12,0,0,0,0,0,0,0,0,0,0,207642,20,7642,1,0,0,0,0,0,104.13,0,0,0,0,19.47,34.53,947.15,201.75,1148.9,124.6,1024.3,61,52,1,fue,8.026,20.38333333,20,0
20,7588,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,207588,20,7588,1,0,0,0,0,0,0,0,0,0,0,22.53,50.54,871.38,170.76,1042.14,23.53,1018.61,341,79,1,sigue,6.002,15.61666667,0,1
20,5588,7,6,623,128.38,60,60,120.22,77.87,0,0,0,0,0,0,0,0,0,0,0,205588,20,5588,1,0,0,0,0,0,0,0,0,0,0,22.62,35.77,910.32,194.92,1105.24,23.62,1081.62,1927,60,1,sigue,1.238,4.066666667,0,1
20,6203,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,206203,20,6203,1,0,0,0,0,0,0,0,0,0,0,23.42,38.43,871.38,158.65,1030.03,24.42,1005.61,1113,85,0003B,sigue,4.856,7.066666667,0,1
20,6582,7,6,623,128.38,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,206582,20,6582,1,0,0,0,0,0,0,0,0,0,0,21.84,38.9,861.38,159.12,1020.5,22.84,997.66,794,37,1,sigue,39.607,51.96666667,0,1
20,7667,3,2,312.39,64.37,30,30,60.28,0,0,0,0,0,0,0,0,0,0,0,0,207667,20,7667,1,0,0,0,0,0,0,0,0,0,0,7.99,12.34,436.76,72.62,509.38,8.99,500.39,115,45,1,fue,34.228,63.6,0,0
