,sem,codigo,vales,zapatos,otras,fonac,alim,infon,falt,enf,ries,ISPT,ISPTA,IMSS,subs,t_per_g,t_per_e,t_per,t_ded,neto
3992,20,7917,0.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,19.12,58.92,896.85,58.92,955.77,139.63,816.14
3993,20,6206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.34,0.0,36.03,0.0,2254.68,308.62,2563.3,238.37,2324.93
3994,20,7618,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,24.39,53.58,960.88,269.19,1230.07,145.9,1084.17
3997,21,7879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.23,0.0,26.87,0.0,2489.38,236.09,2725.47,242.1,2483.37
3998,21,6600,1.0,0.0,0.0,0.0,0.0,246.12,0.0,0.0,0.0,0.0,0.0,21.43,18.39,981.4,222.7,1204.1,268.55,935.55
3999,21,7685,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,22.21,42.24,832.13,148.42,980.55,143.72,836.83
4000,21,7331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.66,5.46,1093.86,177.18,1271.04,28.66,1242.38
4001,21,5933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.64,0.0,25.05,0.0,1914.15,127.06,2041.21,147.69,1893.52
4002,21,7170,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.47,0.0,25.92,0.0,2145.9,165.68,2311.58,145.39,2166.19
4003,21,5201,1.0,0.0,0.0,0.0,0.0,335.5,0.0,0.0,0.0,47.99,0.0,36.8,0.0,1498.02,220.48,1718.5,421.29,1297.21
4004,21,3890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.36,0.0,54.41,0.0,2104.51,319.12,2423.63,233.77,2189.86
4005,21,7834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.76,0.0,23.58,0.0,2014.04,143.04,2157.08,149.34,2007.74
4006,21,3652,1.0,0.0,0.0,0.0,0.0,391.43,215.47,0.0,0.0,99.9,0.0,50.49,0.0,1708.22,232.44,1940.66,758.29,1182.37
4007,21,1123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.03,0.0,33.05,0.0,1355.64,197.7,1553.34,57.08,1496.26
4008,21,7959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.71,38.91,861.38,159.13,1020.51,20.71,999.8
4009,21,7977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,21.48,1032.16,141.7,1173.86,19.65,1154.21
4010,21,7986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,15.25,1042.36,186.97,1229.33,19.65,1209.68
4011,21,7259,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.55,0.0,26.72,0.0,1904.15,127.06,2031.21,148.27,1882.94
4012,21,7312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.53,19.57,964.06,154.61,1118.67,24.53,1094.14
4013,21,7975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,27.98,1032.16,148.2,1180.36,19.65,1160.71
4014,21,7338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.51,0.0,27.26,0.0,2014.04,143.04,2157.08,160.77,1996.31
4015,21,5677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,0.0,35.87,0.0,1345.64,197.7,1543.34,68.27,1475.07
4016,21,7943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,54.71,897.13,200.68,1097.81,21.3,1076.51
4017,21,7812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.95,34.96,871.38,155.18,1026.56,28.95,997.61
4018,21,849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.67,0.0,31.54,0.0,2089.04,143.04,2232.08,173.21,2058.87
4019,21,7536,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,22.06,38.67,896.51,209.22,1105.73,143.57,962.16
4020,21,7430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4021,21,5181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.43,25.0,914.15,152.06,1066.21,23.43,1042.78
4022,21,5429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.97,0.0,77.74,0.0,3018.72,560.97,3579.69,425.71,3153.98
4023,21,7655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.86,42.74,1007.15,272.8,1279.95,27.86,1252.09
4024,21,5558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.77,2.62,1119.91,222.91,1342.82,25.77,1317.05
4025,21,4746,1.0,0.0,0.0,0.0,0.0,344.19,0.0,0.0,0.0,35.34,0.0,32.75,0.0,1381.79,180.28,1562.07,413.28,1148.79
4026,21,7663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.92,0.0,28.66,0.0,1622.29,216.77,1839.06,102.58,1736.48
4027,21,7773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.71,25.06,972.04,152.12,1124.16,26.71,1097.45
4028,21,1424,1.0,0.0,0.0,0.0,0.0,466.38,0.0,0.0,0.0,272.47,0.0,73.68,0.0,2669.97,409.59,3079.56,813.53,2266.03
4029,21,5280,1.0,0.0,0.0,362.1,0.0,435.11,0.0,0.0,0.0,152.33,0.0,48.16,0.0,1920.48,289.67,2210.15,998.7,1211.45
4030,21,7742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4031,21,7883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.91,19.58,964.06,154.62,1118.68,24.91,1093.77
4032,21,7994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99,24.04,291.17,64.22,355.39,8.99,346.4
4033,21,6461,1.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09,0.0,26.97,0.0,1190.73,221.53,1412.26,333.06,1079.2
4034,21,6765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.82,0.0,49.12,0.0,1794.37,448.55,2242.92,176.94,2065.98
4035,21,7909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.99,0.0,23.56,0.0,1871.38,120.22,1991.6,141.55,1850.05
4036,21,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.62,19.72,1218.74,221.22,1439.96,30.62,1409.34
4037,21,7915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.06,46.24,979.89,166.46,1146.35,26.06,1120.29
4038,21,7925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,0.0,29.64,0.0,1246.79,180.28,1427.07,34.77,1392.3
4039,21,5644,1.0,0.0,116.5,0.0,0.0,337.88,0.0,0.0,0.0,15.65,0.0,30.54,0.0,1287.87,356.04,1643.91,501.57,1142.34
4041,21,6638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4042,21,7800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.63,19.17,974.38,293.89,1268.27,21.63,1246.64
4043,21,7960,1.0,0.0,0.0,0.0,0.0,0.0,241.02,0.0,0.0,0.0,0.0,16.88,48.6,781.31,180.47,961.78,258.9,702.88
4044,21,6690,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.12,49.74,942.78,215.42,1158.2,24.12,1134.08
4045,21,7168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.76,30.58,991.4,247.76,1239.16,27.76,1211.4
4046,21,7991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.58,0.0,19.98,0.0,932.78,108.17,1040.95,33.56,1007.39
4047,21,7980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4048,21,4314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.13,0.0,48.63,0.0,2240.52,393.6,2634.12,249.76,2384.36
4049,21,7988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04,0.0,18.65,0.0,1239.83,128.75,1368.58,26.69,1341.89
4050,21,7848,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.35,37.27,887.13,183.24,1070.37,121.35,949.02
4051,21,7632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.44,0.0,28.01,0.0,2004.28,217.18,2221.46,160.45,2061.01
4052,21,7873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.14,0.0,27.77,0.0,1871.38,120.22,1991.6,107.91,1883.69
4053,21,6504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4054,21,7905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4055,21,7801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.25,0.0,22.21,0.0,2025.88,120.22,2146.1,117.46,2028.64
4056,21,7061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.07,0.0,28.4,0.0,1328.08,209.81,1537.89,42.47,1495.42
4057,21,7847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.14,0.0,24.88,0.0,1964.38,274.72,2239.1,136.02,2103.08
4058,21,7633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.86,0.0,27.07,0.0,2110.15,127.06,2237.21,191.93,2045.28
4059,21,7984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,27.97,0.0,1236.79,180.28,1417.07,50.01,1367.06
4060,21,7914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.06,38.27,871.38,158.49,1029.87,23.06,1006.81
4061,21,2897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.89,52.85,914.15,179.91,1094.06,22.89,1071.17
4062,21,7981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4063,21,7614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,34.01,0.0,1295.66,189.7,1485.36,51.51,1433.85
4064,21,3318,1.0,0.0,0.0,0.0,0.0,510.55,0.0,0.0,0.0,229.36,0.0,70.51,0.0,2411.11,313.42,2724.53,811.42,1913.11
4065,21,7804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.36,0.0,38.29,0.0,1564.18,232.66,1796.84,69.65,1727.19
4066,21,6083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.09,0.0,29.01,0.0,2041.31,263.79,2305.1,137.1,2168.0
4067,21,6766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.99,7.99,1134.45,171.9,1306.35,27.99,1278.36
4068,21,7982,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,27.97,0.0,1236.79,180.28,1417.07,31.76,1385.31
4069,21,4137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.81,0.0,88.97,0.0,3135.04,482.4,3617.44,461.78,3155.66
4070,21,7913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.79,57.51,871.38,177.73,1049.11,21.79,1027.32
4071,21,7542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.26,0.0,27.83,0.0,1914.15,127.06,2041.21,122.09,1919.12
4072,21,3780,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.24,0.0,43.02,0.0,1689.93,385.1,2075.03,171.26,1903.77
4073,21,7992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,15.47,735.15,185.96,921.11,14.32,906.79
4074,21,6205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.05,42.36,1015.56,228.9,1244.46,25.05,1219.41
4075,21,5027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.15,0.0,35.49,0.0,2230.04,143.04,2373.08,397.64,1975.44
4076,21,7949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.83,57.51,871.38,177.73,1049.11,23.83,1025.28
4077,21,7993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99,24.04,291.17,64.22,355.39,8.99,346.4
4078,21,7818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.15,0.0,29.06,0.0,2004.04,143.04,2147.08,144.21,2002.87
4079,21,7221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,37.8,520.82,109.93,630.75,14.32,616.43
4080,21,7815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.12,0.0,26.42,0.0,1977.26,236.09,2213.35,127.54,2085.81
4081,21,6839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.8,0.0,24.24,0.0,1978.53,191.43,2169.96,116.04,2053.92
4082,21,5646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.64,0.0,28.14,0.0,1914.15,127.06,2041.21,150.78,1890.43
4083,21,7708,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,20.62,75.42,832.13,181.6,1013.73,142.13,871.6
4085,21,7985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,0.73,1196.66,159.57,1356.23,19.65,1336.58
4086,21,7869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.76,0.0,23.81,0.0,1964.06,135.04,2099.1,114.57,1984.53
4087,21,7882,0.0,0.0,0.0,0.0,0.0,0.0,576.8,0.0,0.0,0.0,0.0,11.45,72.89,761.11,72.89,834.0,588.25,245.75
4088,21,7973,1.0,0.0,0.0,0.0,0.0,212.95,0.0,0.0,0.0,0.0,0.0,18.65,44.68,861.38,164.9,1026.28,232.6,793.68
4089,21,5679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.1,0.0,37.71,0.0,1355.64,462.48,1818.12,97.81,1720.31
4090,21,7892,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,67.34,0.0,25.37,0.0,1915.61,119.54,2035.15,214.22,1820.93
4091,21,7530,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,112.21,0.0,24.8,0.0,1948.0,202.74,2150.74,258.52,1892.22
4092,21,6028,1.0,0.0,0.0,0.0,0.0,407.29,0.0,0.0,0.0,87.06,0.0,31.58,0.0,1781.1,296.26,2077.36,526.93,1550.43
4093,21,6565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4094,21,3676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.43,0.0,38.0,0.0,1557.3,338.8,1896.1,93.43,1802.67
4095,21,3221,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.46,0.0,33.2,0.0,1355.28,304.35,1659.63,122.66,1536.97
4096,21,7741,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.44,53.94,904.15,181.0,1085.15,78.44,1006.71
4097,21,7779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.96,0.0,37.38,0.0,1488.62,384.85,1873.47,85.34,1788.13
4098,21,7942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.91,28.96,1032.16,149.18,1181.34,20.91,1160.43
4099,21,7845,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,109.06,0.0,36.58,0.0,1899.43,114.43,2013.86,290.84,1723.02
4100,21,7920,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,37.33,887.13,183.3,1070.43,21.6,1048.83
4101,21,2522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.13,0.0,28.06,0.0,1991.4,255.81,2247.21,161.19,2086.02
4102,21,7990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99,24.87,870.65,176.84,1047.49,16.99,1030.5
4103,21,7938,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,17.91,58.0,796.38,158.47,954.85,139.42,815.43
4104,21,236,1.0,0.0,0.0,0.0,0.0,533.49,0.0,0.0,0.0,175.08,0.0,58.53,0.0,2083.99,455.38,2539.37,768.1,1771.27
4105,21,7080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.66,0.0,46.61,0.0,1364.95,465.96,1830.91,106.27,1724.64
4106,21,5965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.94,0.0,32.45,0.0,1585.99,293.32,1879.31,149.39,1729.92
4107,21,5447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.42,0.0,32.14,0.0,2004.04,143.04,2147.08,164.56,1982.52
4108,21,7932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.84,24.43,1180.38,221.9,1402.28,21.84,1380.44
4109,21,6685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.27,0.0,26.48,0.0,1991.4,204.31,2195.71,187.75,2007.96
4110,21,5549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.86,0.0,29.95,0.0,2149.51,242.93,2392.44,149.81,2242.63
4111,21,854,1.0,0.0,0.0,0.0,0.0,332.71,0.0,0.0,0.0,144.77,0.0,40.03,0.0,1851.04,394.58,2245.62,518.51,1727.11
4112,21,7295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.86,0.0,28.47,0.0,2145.9,165.68,2311.58,176.33,2135.25
4113,21,6832,1.0,0.0,150.0,0.0,0.0,0.0,120.51,241.02,0.0,0.0,0.0,16.2,9.23,806.98,92.25,899.23,528.73,370.5
4114,21,4807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.36,0.0,110.77,0.0,3783.66,586.18,4369.84,622.13,3747.71
4115,21,6821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.81,3.25,1178.13,174.15,1352.28,29.81,1322.47
4116,21,3169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.68,0.0,27.21,0.0,1914.15,127.06,2041.21,132.89,1908.32
4117,21,7947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.41,11.05,1042.36,182.77,1225.13,26.41,1198.72
4118,21,4514,1.0,0.0,0.0,0.0,0.0,371.18,0.0,0.0,0.0,23.03,0.0,35.1,0.0,1355.64,197.7,1553.34,430.31,1123.03
4119,21,6379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.67,58.05,871.38,229.77,1101.15,22.67,1078.48
4120,21,7814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.42,0.0,29.32,0.0,2004.04,143.04,2147.08,161.74,1985.34
4121,21,7754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.05,57.51,871.38,177.73,1049.11,22.05,1027.06
4122,21,7717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.05,0.0,34.95,0.0,1305.66,189.7,1495.36,63.0,1432.36
4123,21,6014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.56,0.0,32.33,0.0,1434.03,276.09,1710.12,64.89,1645.23
4124,21,7775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.49,35.74,912.88,207.46,1120.34,21.49,1098.85
4125,21,3827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.76,0.0,29.84,0.0,2150.75,373.22,2523.97,216.6,2307.37
4126,21,7976,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,16.69,50.53,785.3,146.7,932.0,161.89,770.11
4127,21,5412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.71,0.0,24.62,0.0,1904.15,127.06,2031.21,108.33,1922.88
4129,21,4504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.85,0.0,56.8,0.0,2342.47,450.96,2793.43,274.65,2518.78
4130,21,7995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.66,21.09,509.95,81.37,591.32,11.66,579.66
4131,21,7395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.49,48.52,954.06,183.56,1137.62,24.49,1113.13
4132,21,214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.36,0.0,110.48,0.0,3783.66,586.18,4369.84,621.84,3748.0
4133,21,7849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.02,37.26,887.13,183.23,1070.36,28.02,1042.34
4134,21,6321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4135,21,5232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.37,0.0,36.63,0.0,1562.4,258.91,1821.31,151.0,1670.31
4136,21,4958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.25,0.0,24.82,0.0,1914.15,127.06,2041.21,119.07,1922.14
4137,21,7880,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,119.93,0.0,25.11,0.0,2018.86,151.97,2170.83,266.55,1904.28
4138,21,3979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.97,0.0,108.44,0.0,3365.2,519.23,3884.43,530.41,3354.02
4139,21,7902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,31.03,1119.61,280.0,1399.61,28.7,1370.91
4140,21,442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.77,0.0,39.39,0.0,2548.24,428.93,2977.17,436.16,2541.01
4141,21,7857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4142,21,7330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4143,21,7987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,25.91,1064.5,352.13,1416.63,19.65,1396.98
4144,21,7719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.64,0.0,24.16,0.0,1914.15,127.06,2041.21,146.8,1894.41
4145,21,7846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.32,0.0,24.57,0.0,2168.54,181.66,2350.2,174.89,2175.31
4146,21,7928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4147,21,7983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4148,21,7823,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.14,0.0,20.69,0.0,1871.38,120.22,1991.6,156.83,1834.77
4149,21,7298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.28,0.0,35.28,0.0,1565.12,304.51,1869.63,91.56,1778.07
4150,21,7963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,33.6,948.63,192.44,1141.07,21.08,1119.99
4151,21,5396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.66,0.0,28.83,0.0,1997.05,209.53,2206.58,160.49,2046.09
4152,21,5704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.95,0.0,33.14,0.0,1354.95,199.19,1554.14,57.09,1497.05
4153,21,7503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4154,21,7989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,44.45,861.38,164.67,1026.05,19.65,1006.4
4155,21,7588,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,22.72,74.43,832.13,180.61,1012.74,144.23,868.51
4156,21,7948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.04,13.65,1283.38,236.87,1520.25,21.04,1499.21
4157,21,7821,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,22.01,37.95,915.61,157.49,1073.1,143.52,929.58
4158,21,5588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.54,50.05,939.9,202.86,1142.76,23.54,1119.22
4159,21,6203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81,0.0,35.77,0.0,1261.73,135.04,1396.77,49.58,1347.19
4160,21,6582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.69,36.18,904.15,163.24,1067.39,22.69,1044.7
4161,21,7392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.28,0.0,27.03,0.0,2171.65,191.43,2363.08,149.31,2213.77
4162,21,7226,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,27.04,37.95,915.61,157.49,1073.1,148.55,924.55
4163,21,7885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.43,0.0,22.13,0.0,1948.63,158.84,2107.47,131.56,1975.91
4164,21,3326,1.0,0.0,0.0,0.0,0.0,352.72,0.0,0.0,0.0,47.98,0.0,36.42,0.0,1498.02,220.48,1718.5,438.12,1280.38
4165,21,7939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,17.67,39.35,921.92,135.52,1057.44,162.87,894.57
