codigo_x,prediction,actual,VEREDICTO,RECALL,
6934,1,1,OK,-,
7528,0,0,OK,-,
6877,1,1,OK,-,
6206,1,1,OK,-,
6849,1,0,MISS,-,
7536,1,1,OK,-,
5902,0,0,OK,-,
7741,1,1,OK,-,
6934,1,1,OK,-,
6766,1,1,OK,-,
7754,1,1,OK,-,
7080,1,1,OK,-,
6203,1,1,OK,-,
7723,1,1,OK,-,
5644,1,1,OK,-,
6206,1,1,OK,-,
3780,1,1,OK,-,
7681,0,0,OK,-,
7221,1,1,OK,-,
6849,1,0,MISS,-,
7593,1,1,OK,-,
7137,1,1,OK,-,
7276,1,0,MISS,-,
7542,1,1,OK,-,
7943,1,1,OK,-,
7708,1,1,OK,-,
7909,1,1,OK,-,
8093,1,0,MISS,-,
849,1,1,OK,-,
5280,1,1,OK,-,
5280,1,1,OK,-,
7613,0,0,OK,-,
7633,1,1,OK,-,
6461,1,1,OK,-,
6206,1,1,OK,-,
3780,1,1,OK,-,
7633,1,1,OK,-,
3652,1,1,OK,-,
5677,1,1,OK,-,
7773,1,1,OK,-,
7558,1,1,OK,-,
4385,1,1,OK,-,
7648,0,0,OK,-,
3676,1,1,OK,-,
7170,1,1,OK,-,
7640,0,0,OK,-,
4958,1,1,OK,-,
5429,1,1,OK,-,
3525,1,1,OK,-,
7821,0,1,MISS,FN,
7840,1,0,MISS,-,
7815,1,1,OK,-,
7892,1,0,MISS,-,
7583,0,0,OK,-,
3890,1,1,OK,-,
7824,1,0,MISS,-,
7395,1,1,OK,-,
5644,1,1,OK,-,
7312,1,1,OK,-,
7814,1,1,OK,-,
8083,1,1,OK,-,
6565,1,1,OK,-,
6565,1,1,OK,-,
7226,1,1,OK,-,
7909,1,1,OK,-,
7330,1,1,OK,-,
8031,1,1,OK,-,
7557,1,0,MISS,-,
4504,1,1,OK,-,
7754,0,1,MISS,FN,
6565,1,1,OK,-,
3525,1,1,OK,-,
4775,1,1,OK,-,
7752,0,0,OK,-,
849,1,1,OK,-,
7660,0,0,OK,-,
7330,1,1,OK,-,
6839,1,1,OK,-,
5618,1,1,OK,-,
6877,1,0,MISS,-,
236,1,1,OK,-,
7632,1,1,OK,-,
7588,1,0,MISS,-,
6205,1,1,OK,-,
8019,1,1,OK,-,
5232,1,1,OK,-,
6565,1,1,OK,-,
8048,1,1,OK,-,
5412,1,1,OK,-,
214,1,1,OK,-,
7614,1,1,OK,-,
7773,1,1,OK,-,
236,1,0,MISS,-,
7874,0,0,OK,-,
4514,1,1,OK,-,
3827,1,1,OK,-,
2107,1,0,MISS,-,
5902,0,0,OK,-,
7942,0,1,MISS,FN,
6104,1,0,MISS,-,
7775,1,0,MISS,-,
7632,1,1,OK,-,
4832,1,1,OK,-,
3780,1,1,OK,-,
6638,0,1,MISS,FN,
7269,0,0,OK,-,
1424,1,1,OK,-,
5671,1,0,MISS,-,
7080,1,1,OK,-,
5671,1,0,MISS,-,
7167,1,0,MISS,-,
5000,1,1,OK,-,
5201,1,1,OK,-,
7331,1,0,MISS,-,
6934,1,1,OK,-,
7814,1,1,OK,-,
8122,0,0,OK,-,
7924,0,0,OK,-,
7104,1,1,OK,-,
8107,0,0,OK,-,
3890,1,1,OK,-,
442,1,1,OK,-,
7719,1,0,MISS,-,
7376,0,0,OK,-,
7791,1,1,OK,-,
7741,1,0,MISS,-,
6978,1,1,OK,-,
7338,1,1,OK,-,
5027,1,1,OK,-,
6978,1,1,OK,-,
6985,0,0,OK,-,
7312,1,1,OK,-,
236,1,1,OK,-,
6934,1,1,OK,-,
5902,0,0,OK,-,
3827,1,1,OK,-,
624,1,1,OK,-,
5558,1,1,OK,-,
7779,1,1,OK,-,
4775,1,1,OK,-,
7338,1,1,OK,-,
6582,0,0,OK,-,
1123,1,1,OK,-,
7681,1,0,MISS,-,
8031,1,1,OK,-,
3218,1,0,MISS,-,
8086,1,1,OK,-,
5644,1,1,OK,-,
6918,1,0,MISS,-,
442,1,1,OK,-,
442,1,1,OK,-,
6061,1,0,MISS,-,
7928,1,0,MISS,-,
7601,1,0,MISS,-,
3780,1,1,OK,-,
7798,1,1,OK,-,
7949,0,0,OK,-,
7530,1,1,OK,-,
6765,1,1,OK,-,
4514,1,1,OK,-,
7882,0,0,OK,-,
6504,1,1,OK,-,
3326,1,1,OK,-,
236,1,0,MISS,-,
4514,1,1,OK,-,
7627,0,0,OK,-,
5506,0,0,OK,-,
7601,1,0,MISS,-,
854,1,1,OK,-,
7573,0,0,OK,-,
5139,1,1,OK,-,
7588,1,1,OK,-,
6885,1,1,OK,-,
6349,1,0,MISS,-,
7330,1,1,OK,-,
7989,1,1,OK,-,
7849,1,1,OK,-,
8106,1,1,OK,-,
6839,1,1,OK,-,
4458,1,0,MISS,-,
7866,0,0,OK,-,
7633,1,1,OK,-,
7758,0,1,MISS,FN,
4746,1,1,OK,-,
3221,1,1,OK,-,
5447,1,1,OK,-,
5679,1,1,OK,-,
7880,1,0,MISS,-,
7883,1,0,MISS,-,
116,1,0,MISS,-,
7298,1,1,OK,-,
5447,1,1,OK,-,
5679,1,0,MISS,-,
5549,1,1,OK,-,
6028,1,1,OK,-,
5232,1,1,OK,-,
7428,1,1,OK,-,
7893,1,0,MISS,-,
7168,1,1,OK,-,
6203,1,1,OK,-,
7618,1,1,OK,-,
7737,1,1,OK,-,
849,1,1,OK,-,
7588,1,1,OK,-,
3979,1,1,OK,-,
7815,1,1,OK,-,
5506,1,0,MISS,-,
442,1,1,OK,-,
7779,1,1,OK,-,
1424,1,1,OK,-,
7395,1,1,OK,-,
6028,1,1,OK,-,
7061,1,1,OK,-,
6765,1,1,OK,-,
7604,1,1,OK,-,
881,1,0,MISS,-,
7705,0,0,OK,-,
7395,1,1,OK,-,
7928,0,0,OK,-,
1123,1,1,OK,-,
6504,1,1,OK,-,
7376,0,0,OK,-,
7737,1,0,MISS,-,
7168,1,1,OK,-,
6877,1,1,OK,-,
6682,1,1,OK,-,
4458,1,0,MISS,-,
6061,1,0,MISS,-,
7752,0,1,MISS,FN,
7730,0,0,OK,-,
6690,1,1,OK,-,
8020,1,1,OK,-,
5396,1,1,OK,-,
7754,1,1,OK,-,
7269,0,0,OK,-,
8018,1,0,MISS,-,
7168,1,1,OK,-,
7395,1,1,OK,-,
3780,1,1,OK,-,
7796,0,0,OK,-,
8043,0,0,OK,-,
4775,1,1,OK,-,
6210,1,0,MISS,-,
236,1,1,OK,-,
6083,1,1,OK,-,
6349,0,0,OK,-,
7137,1,1,OK,-,
849,1,1,OK,-,
7583,0,0,OK,-,
7331,1,0,MISS,-,
7849,1,1,OK,-,
5618,0,1,MISS,FN,
7378,1,1,OK,-,
7295,1,1,OK,-,
6685,1,1,OK,-,
3218,1,0,MISS,-,
7717,1,0,MISS,-,
8007,1,1,OK,-,
7519,1,0,MISS,-,
7769,1,0,MISS,-,
4958,1,1,OK,-,
7601,1,0,MISS,-,
7536,1,1,OK,-,
7505,1,1,OK,-,
881,1,0,MISS,-,
1269,1,1,OK,-,
7742,1,0,MISS,-,
7869,1,1,OK,-,
6821,1,1,OK,-,
8023,1,1,OK,-,
7430,1,1,OK,-,
8009,1,1,OK,-,
7604,1,1,OK,-,
7779,1,1,OK,-,
7985,0,0,OK,-,
7773,1,1,OK,-,
5447,1,1,OK,-,
7715,1,0,MISS,-,
4137,1,1,OK,-,
8009,1,1,OK,-,
6978,1,1,OK,-,
7057,1,1,OK,-,
8110,0,0,OK,-,
6685,1,1,OK,-,
7663,1,1,OK,-,
366,1,1,OK,-,
8003,0,0,OK,-,
7542,1,1,OK,-,
7915,0,0,OK,-,
4385,1,1,OK,-,
6427,0,0,OK,-,
7170,1,1,OK,-,
7812,0,0,OK,-,
5549,1,1,OK,-,
3827,1,1,OK,-,
6958,1,0,MISS,-,
7212,0,0,OK,-,
5027,1,1,OK,-,
7458,1,0,MISS,-,
2897,1,1,OK,-,
7882,0,0,OK,-,
4775,1,1,OK,-,
6839,1,1,OK,-,
7484,0,0,OK,-,
7823,0,1,MISS,FN,
7947,1,0,MISS,-,
5679,1,0,MISS,-,
7378,1,1,OK,-,
6839,1,1,OK,-,
8072,0,0,OK,-,
7212,0,0,OK,-,
8067,1,1,OK,-,
4385,1,1,OK,-,
5000,1,1,OK,-,
6600,1,1,OK,-,
7905,0,0,OK,-,
6427,0,0,OK,-,
7295,1,1,OK,-,
5965,1,1,OK,-,
236,1,1,OK,-,
3169,1,1,OK,-,
7719,1,0,MISS,-,
6582,1,1,OK,-,
4775,1,1,OK,-,
7846,1,1,OK,-,
5396,1,1,OK,-,
8115,1,0,MISS,-,
7376,0,0,OK,-,
6014,1,1,OK,-,
6690,1,1,OK,-,
7685,1,1,OK,-,
7849,1,1,OK,-,
6877,1,1,OK,-,
3169,1,1,OK,-,
7969,0,0,OK,-,
7901,0,0,OK,-,
7789,0,0,OK,-,
7593,1,1,OK,-,
4807,1,1,OK,-,
5646,1,1,OK,-,
7005,0,0,OK,-,
8076,1,1,OK,-,
7298,1,1,OK,-,
7938,0,0,OK,-,
7057,1,0,MISS,-,
8055,1,0,MISS,-,
3652,1,1,OK,-,
4746,1,1,OK,-,
3321,1,1,OK,-,
1424,1,1,OK,-,
7012,1,0,MISS,-,
4514,1,1,OK,-,
7618,1,1,OK,-,
7595,0,0,OK,-,
7430,1,1,OK,-,
7655,1,0,MISS,-,
7645,0,0,OK,-,
214,1,1,OK,-,
7815,1,1,OK,-,
6600,1,1,OK,-,
7407,1,1,OK,-,
6360,1,1,OK,-,
854,1,1,OK,-,
6014,1,1,OK,-,
7632,1,1,OK,-,
7536,1,1,OK,-,
3169,1,1,OK,-,
6839,1,1,OK,-,
7737,1,0,MISS,-,
8034,1,0,MISS,-,
624,1,1,OK,-,
624,1,1,OK,-,
214,1,1,OK,-,
214,1,1,OK,-,
5558,1,1,OK,-,
7869,0,1,MISS,FN,
7758,0,1,MISS,FN,
5933,1,1,OK,-,
7888,0,0,OK,-,
7885,1,1,OK,-,
7312,1,0,MISS,-,
7731,1,1,OK,-,
7669,1,0,MISS,-,
8170,0,1,MISS,FN,
7269,1,1,OK,-,
7847,0,0,OK,-,
7960,0,0,OK,-,
4958,1,1,OK,-,
7588,1,0,MISS,-,
3890,1,1,OK,-,
6638,1,1,OK,-,
3827,1,1,OK,-,
7080,1,1,OK,-,
1123,1,1,OK,-,
7994,1,1,OK,-,
7775,1,0,MISS,-,
7505,1,1,OK,-,
849,1,1,OK,-,
624,1,1,OK,-,
7805,0,0,OK,-,
5588,1,1,OK,-,
8035,1,0,MISS,-,
7759,1,1,OK,-,
7663,1,1,OK,-,
7395,1,1,OK,-,
6565,1,1,OK,-,
7428,1,1,OK,-,
5644,1,1,OK,-,
5232,1,1,OK,-,
5280,1,1,OK,-,
4458,1,0,MISS,-,
7542,1,1,OK,-,
7664,1,1,OK,-,
6985,0,0,OK,-,
7485,1,0,MISS,-,
7330,1,1,OK,-,
7226,1,1,OK,-,
7245,0,0,OK,-,
6006,1,1,OK,-,
7505,1,1,OK,-,
7892,1,0,MISS,-,
6567,0,0,OK,-,
5000,1,1,OK,-,
5139,1,1,OK,-,
7877,0,0,OK,-,
7551,1,1,OK,-,
7376,0,0,OK,-,
6582,1,0,MISS,-,
7395,1,1,OK,-,
7430,1,1,OK,-,
7782,1,0,MISS,-,
7942,0,1,MISS,FN,
5000,1,1,OK,-,
3676,1,1,OK,-,
7428,1,0,MISS,-,
6582,1,1,OK,-,
6831,0,0,OK,-,
449,1,1,OK,-,
6565,1,1,OK,-,
8019,1,1,OK,-,
8017,0,0,OK,-,
7804,1,1,OK,-,
7930,1,0,MISS,-,
6638,1,1,OK,-,
7627,1,0,MISS,-,
7638,1,0,MISS,-,
7821,0,0,OK,-,
442,1,1,OK,-,
6210,1,1,OK,-,
7959,1,0,MISS,-,
5679,1,1,OK,-,
4832,1,1,OK,-,
7973,1,1,OK,-,
6334,0,0,OK,-,
7667,0,0,OK,-,
7613,0,0,OK,-,
6766,1,1,OK,-,
5646,1,1,OK,-,
449,1,1,OK,-,
7839,1,0,MISS,-,
5761,0,0,OK,-,
7618,1,1,OK,-,
5679,1,1,OK,-,
7331,1,0,MISS,-,
7708,1,1,OK,-,
7694,1,1,OK,-,
7137,1,1,OK,-,
7920,1,0,MISS,-,
8019,0,1,MISS,FN,
6582,1,0,MISS,-,
8154,1,1,OK,-,
6504,1,1,OK,-,
6600,1,1,OK,-,
7655,1,1,OK,-,
7259,1,1,OK,-,
6203,0,1,MISS,FN,
6504,0,0,OK,-,
1123,1,1,OK,-,
6682,1,1,OK,-,
7298,1,1,OK,-,
7692,0,0,OK,-,
8099,1,0,MISS,-,
5000,1,1,OK,-,
7701,1,0,MISS,-,
7974,0,0,OK,-,
7853,1,0,MISS,-,
8042,1,1,OK,-,
7998,0,0,OK,-,
6955,1,0,MISS,-,
4385,1,1,OK,-,
7400,0,0,OK,-,
2522,1,1,OK,-,
7839,1,0,MISS,-,
3221,1,1,OK,-,
7989,1,1,OK,-,
7664,1,1,OK,-,
7935,0,0,OK,-,
7676,1,0,MISS,-,
7776,1,1,OK,-,
7873,1,1,OK,-,
4458,1,0,MISS,-,
6934,1,1,OK,-,
3652,1,1,OK,-,
6427,0,0,OK,-,
7285,0,0,OK,-,
7080,1,1,OK,-,
7057,1,1,OK,-,
3676,1,1,OK,-,
442,1,1,OK,-,
5677,1,1,OK,-,
7977,1,1,OK,-,
7604,1,1,OK,-,
7633,1,1,OK,-,
366,1,1,OK,-,
7558,1,1,OK,-,
5558,1,1,OK,-,
7717,1,0,MISS,-,
7907,1,1,OK,-,
5646,1,1,OK,-,
6083,1,1,OK,-,
4514,1,1,OK,-,
7221,1,1,OK,-,
6958,1,0,MISS,-,
449,1,1,OK,-,
1419,1,1,OK,-,
3321,1,1,OK,-,
6934,1,1,OK,-,
1424,1,1,OK,-,
3321,1,1,OK,-,
5646,1,1,OK,-,
2233,0,0,OK,-,
6877,1,1,OK,-,
6565,1,1,OK,-,
3827,1,1,OK,-,
4832,1,1,OK,-,
3221,1,1,OK,-,
6839,1,1,OK,-,
2897,1,1,OK,-,
6203,1,1,OK,-,
7759,1,1,OK,-,
6821,1,1,OK,-,
5237,0,0,OK,-,
7776,1,0,MISS,-,
7558,1,1,OK,-,
7773,1,1,OK,-,
7977,1,1,OK,-,
7649,1,0,MISS,-,
7331,1,0,MISS,-,
4314,1,1,OK,-,
7869,1,1,OK,-,
7610,0,0,OK,-,
3169,1,1,OK,-,
6685,1,1,OK,-,
6205,1,1,OK,-,
3318,1,1,OK,-,
4504,1,1,OK,-,
7814,1,1,OK,-,
6934,1,1,OK,-,
7104,1,0,MISS,-,
442,1,1,OK,-,
7818,1,1,OK,-,
6028,1,1,OK,-,
7775,1,0,MISS,-,
4504,1,1,OK,-,
3890,1,1,OK,-,
7593,1,1,OK,-,
7170,1,1,OK,-,
5412,1,1,OK,-,
7986,0,0,OK,-,
7715,1,1,OK,-,
6321,0,0,OK,-,
6472,1,0,MISS,-,
4807,1,1,OK,-,
8129,1,1,OK,-,
7741,1,0,MISS,-,
3827,1,1,OK,-,
6821,1,1,OK,-,
7335,1,0,MISS,-,
7943,1,1,OK,-,
6504,1,1,OK,-,
3326,1,1,OK,-,
7821,0,0,OK,-,
7669,1,0,MISS,-,
5558,1,1,OK,-,
7699,1,1,OK,-,
5000,1,1,OK,-,
7407,1,1,OK,-,
7958,0,0,OK,-,
4807,1,1,OK,-,
8061,1,0,MISS,-,
6203,1,1,OK,-,
5549,1,1,OK,-,
5280,1,1,OK,-,
7397,0,0,OK,-,
6839,1,1,OK,-,
7742,1,0,MISS,-,
6690,1,1,OK,-,
6766,1,1,OK,-,
5965,1,1,OK,-,
7330,1,1,OK,-,
5280,1,1,OK,-,
7756,1,1,OK,-,
7754,1,1,OK,-,
5027,1,1,OK,-,
6690,1,1,OK,-,
6839,1,1,OK,-,
5588,1,1,OK,-,
3525,1,1,OK,-,
7613,0,0,OK,-,
7699,1,1,OK,-,
6682,1,1,OK,-,
7542,1,1,OK,-,
8099,1,0,MISS,-,
5412,1,1,OK,-,
6565,1,1,OK,-,
1269,1,1,OK,-,
3221,1,1,OK,-,
2522,1,1,OK,-,
4775,1,1,OK,-,
5549,1,1,OK,-,
6885,1,1,OK,-,
6006,1,1,OK,-,
7923,1,0,MISS,-,
366,1,1,OK,-,
6360,0,1,MISS,FN,
7407,1,0,MISS,-,
7751,1,0,MISS,-,
5965,1,1,OK,-,
7773,1,1,OK,-,
7750,1,1,OK,-,
7259,1,1,OK,-,
1419,1,1,OK,-,
5027,1,1,OK,-,
7338,1,1,OK,-,
5000,1,1,OK,-,
881,1,0,MISS,-,
6203,1,1,OK,-,
7824,1,0,MISS,-,
7903,0,0,OK,-,
8129,1,1,OK,-,
624,1,1,OK,-,
7551,1,1,OK,-,
7137,1,1,OK,-,
7190,0,0,OK,-,
449,1,1,OK,-,
7845,1,1,OK,-,
7851,1,0,MISS,-,
214,1,1,OK,-,
7754,1,1,OK,-,
5027,1,1,OK,-,
7620,0,0,OK,-,
7298,1,1,OK,-,
7823,1,0,MISS,-,
7647,1,0,MISS,-,
7330,1,1,OK,-,
7298,1,1,OK,-,
7978,0,0,OK,-,
7338,1,1,OK,-,
7818,1,1,OK,-,
7643,0,0,OK,-,
7057,1,1,OK,-,
4807,1,1,OK,-,
5027,1,1,OK,-,
7740,1,1,OK,-,
5549,1,1,OK,-,
5396,1,1,OK,-,
7057,1,1,OK,-,
854,1,1,OK,-,
8020,1,1,OK,-,
7528,0,1,MISS,FN,
1123,1,1,OK,-,
7295,1,1,OK,-,
5933,1,1,OK,-,
4314,1,1,OK,-,
5181,1,1,OK,-,
7655,1,1,OK,-,
3160,1,1,OK,-,
7845,1,1,OK,-,
7542,1,1,OK,-,
7708,1,1,OK,-,
1269,1,1,OK,-,
6832,1,1,OK,-,
5646,1,1,OK,-,
7754,1,1,OK,-,
7890,1,1,OK,-,
7892,1,0,MISS,-,
7642,1,0,MISS,-,
7462,1,0,MISS,-,
442,1,1,OK,-,
8135,0,1,MISS,FN,
7505,1,1,OK,-,
7276,1,0,MISS,-,
7542,1,1,OK,-,
8030,0,0,OK,-,
7827,0,1,MISS,FN,
1419,1,1,OK,-,
7737,1,1,OK,-,
6832,1,1,OK,-,
7875,0,0,OK,-,
6885,1,1,OK,-,
7793,0,0,OK,-,
7519,1,0,MISS,-,
5549,1,1,OK,-,
7395,1,1,OK,-,
6985,0,0,OK,-,
6821,1,1,OK,-,
7939,0,0,OK,-,
442,1,1,OK,-,
4775,1,1,OK,-,
7312,1,0,MISS,-,
7886,0,0,OK,-,
8046,0,0,OK,-,
7821,0,0,OK,-,
3318,1,1,OK,-,
6504,0,0,OK,-,
7061,1,0,MISS,-,
4137,1,1,OK,-,
7542,1,1,OK,-,
5588,1,1,OK,-,
6083,1,1,OK,-,
6877,1,1,OK,-,
5181,1,1,OK,-,
7627,1,0,MISS,-,
6839,1,1,OK,-,
6934,1,1,OK,-,
5280,1,1,OK,-,
7925,0,0,OK,-,
5933,1,1,OK,-,
624,1,1,OK,-,
3525,1,1,OK,-,
5429,1,1,OK,-,
7080,1,1,OK,-,
7478,0,0,OK,-,
6654,0,1,MISS,FN,
7985,1,0,MISS,-,
7706,1,1,OK,-,
7943,1,1,OK,-,
5746,1,0,MISS,-,
7801,1,0,MISS,-,
7571,0,0,OK,-,
7080,1,1,OK,-,
7663,1,1,OK,-,
7104,1,1,OK,-,
2897,1,1,OK,-,
7986,0,0,OK,-,
7485,1,0,MISS,-,
6638,1,1,OK,-,
6567,0,0,OK,-,
8130,0,0,OK,-,
7335,1,0,MISS,-,
7627,1,0,MISS,-,
6690,1,1,OK,-,
5679,1,1,OK,-,
8100,1,1,OK,-,
6504,1,1,OK,-,
8009,1,1,OK,-,
7741,1,1,OK,-,
5000,1,1,OK,-,
214,1,1,OK,-,
7212,1,0,MISS,-,
7330,1,1,OK,-,
7706,1,0,MISS,-,
7846,1,1,OK,-,
7397,0,0,OK,-,
7170,1,1,OK,-,
7762,0,0,OK,-,
214,1,1,OK,-,
8033,1,0,MISS,-,
4958,1,1,OK,-,
624,1,1,OK,-,
7614,1,1,OK,-,
7755,1,0,MISS,-,
6565,1,1,OK,-,
7869,1,1,OK,-,
7719,1,0,MISS,-,
2897,1,1,OK,-,
5965,1,1,OK,-,
7822,1,1,OK,-,
7080,1,1,OK,-,
624,1,1,OK,-,
7551,1,1,OK,-,
1123,1,1,OK,-,
7298,1,1,OK,-,
7939,0,0,OK,-,
7758,0,1,MISS,FN,
7574,0,0,OK,-,
3652,1,1,OK,-,
3321,1,1,OK,-,
7818,1,1,OK,-,
5201,0,1,MISS,FN,
4832,1,1,OK,-,
6210,1,1,OK,-,
7892,1,0,MISS,-,
4746,1,0,MISS,-,
4746,1,1,OK,-,
8018,1,0,MISS,-,
5558,1,1,OK,-,
5679,1,0,MISS,-,
3979,1,1,OK,-,
1419,1,1,OK,-,
7600,0,0,OK,-,
7243,0,0,OK,-,
7619,1,0,MISS,-,
5558,1,1,OK,-,
7786,1,0,MISS,-,
5139,1,1,OK,-,
7640,0,0,OK,-,
7766,1,1,OK,-,
3890,1,1,OK,-,
6978,1,1,OK,-,
4958,1,1,OK,-,
7080,1,1,OK,-,
3318,1,1,OK,-,
3318,1,1,OK,-,
5429,1,1,OK,-,
7407,1,1,OK,-,
7824,0,0,OK,-,
6206,1,1,OK,-,
5618,1,1,OK,-,
7338,1,1,OK,-,
7881,0,0,OK,-,
8031,1,1,OK,-,
7558,1,1,OK,-,
5447,1,1,OK,-,
7854,1,0,MISS,-,
7909,1,1,OK,-,
7503,1,0,MISS,-,
7005,0,0,OK,-,
7558,1,1,OK,-,
7061,1,1,OK,-,
7298,1,1,OK,-,
3979,1,1,OK,-,
7996,1,1,OK,-,
6657,1,1,OK,-,
6658,0,0,OK,-,
7330,1,1,OK,-,
6832,1,0,MISS,-,
7212,1,0,MISS,-,
5761,0,0,OK,-,
7786,0,0,OK,-,
7975,0,0,OK,-,
7614,0,1,MISS,FN,
7909,1,1,OK,-,
7963,1,1,OK,-,
6944,0,0,OK,-,
6083,1,1,OK,-,
2530,0,0,OK,-,
6203,1,1,OK,-,
7647,1,0,MISS,-,
1424,1,1,OK,-,
7906,1,0,MISS,-,
5558,1,1,OK,-,
5549,1,1,OK,-,
5933,1,1,OK,-,
7421,1,0,MISS,-,
7991,1,1,OK,-,
7655,1,0,MISS,-,
7806,0,0,OK,-,
6944,0,0,OK,-,
6321,1,1,OK,-,
7726,0,0,OK,-,
8012,1,1,OK,-,
449,1,1,OK,-,
7583,0,0,OK,-,
3979,1,1,OK,-,
7226,1,1,OK,-,
4807,1,1,OK,-,
5646,1,1,OK,-,
7773,0,1,MISS,FN,
3525,1,1,OK,-,
5902,0,0,OK,-,
6461,1,1,OK,-,
7632,1,1,OK,-,
6690,1,1,OK,-,
6685,1,1,OK,-,
6638,1,1,OK,-,
7588,1,0,MISS,-,
442,1,1,OK,-,
7704,1,0,MISS,-,
7951,1,0,MISS,-,
3827,1,1,OK,-,
7754,1,1,OK,-,
6582,1,1,OK,-,
6083,1,1,OK,-,
7012,1,0,MISS,-,
854,1,1,OK,-,
214,1,1,OK,-,
6014,1,1,OK,-,
7708,1,1,OK,-,
7503,1,1,OK,-,
624,1,1,OK,-,
5704,1,1,OK,-,
6638,1,1,OK,-,
7613,0,0,OK,-,
7742,1,1,OK,-,
7925,0,0,OK,-,
7616,0,0,OK,-,
7137,1,1,OK,-,
7168,1,1,OK,-,
7719,1,0,MISS,-,
6206,1,1,OK,-,
7848,1,1,OK,-,
7397,0,0,OK,-,
4807,1,1,OK,-,
8009,0,1,MISS,FN,
624,1,1,OK,-,
7671,0,0,OK,-,
849,1,1,OK,-,
7948,1,0,MISS,-,
4958,1,1,OK,-,
7558,1,1,OK,-,
7693,1,0,MISS,-,
6014,1,1,OK,-,
5429,1,1,OK,-,
7592,0,0,OK,-,
3525,1,1,OK,-,
6210,0,0,OK,-,
7845,1,1,OK,-,
6203,1,1,OK,-,
7837,0,1,MISS,FN,
6542,1,0,MISS,-,
4958,1,1,OK,-,
7693,1,0,MISS,-,
854,1,1,OK,-,
7989,1,1,OK,-,
7407,1,0,MISS,-,
6504,1,1,OK,-,
1123,1,1,OK,-,
5618,0,1,MISS,FN,
7582,1,0,MISS,-,
7330,1,1,OK,-,
7376,0,0,OK,-,
4137,1,1,OK,-,
6321,1,0,MISS,-,
6682,1,1,OK,-,
854,1,1,OK,-,
5232,1,1,OK,-,
5232,1,1,OK,-,
7298,1,1,OK,-,
3652,1,1,OK,-,
7190,0,0,OK,-,
5549,1,1,OK,-,
5902,0,0,OK,-,
7595,0,0,OK,-,
5396,1,1,OK,-,
7057,1,0,MISS,-,
5280,1,1,OK,-,
7633,1,1,OK,-,
8025,1,0,MISS,-,
2897,1,1,OK,-,
5000,1,1,OK,-,
7485,1,0,MISS,-,
7735,0,0,OK,-,
7168,1,1,OK,-,
3525,1,1,OK,-,
6839,1,1,OK,-,
4385,1,1,OK,-,
7869,1,1,OK,-,
6014,1,1,OK,-,
6978,1,1,OK,-,
7168,1,1,OK,-,
7338,1,1,OK,-,
8099,1,0,MISS,-,
2522,1,1,OK,-,
4314,1,1,OK,-,
4807,1,1,OK,-,
8142,0,0,OK,-,
6206,1,1,OK,-,
5704,1,0,MISS,-,
4504,1,0,MISS,-,
3827,1,1,OK,-,
7918,0,0,OK,-,
5027,1,1,OK,-,
3979,1,1,OK,-,
7168,1,1,OK,-,
7395,1,1,OK,-,
7646,0,0,OK,-,
7810,0,0,OK,-,
7484,1,0,MISS,-,
7538,0,0,OK,-,
5737,1,0,MISS,-,
7912,1,0,MISS,-,
7860,0,0,OK,-,
7649,1,0,MISS,-,
5761,0,0,OK,-,
4504,1,1,OK,-,
7773,1,1,OK,-,
4366,0,0,OK,-,
7601,1,0,MISS,-,
7633,1,1,OK,-,
7206,0,0,OK,-,
3960,1,0,MISS,-,
5506,1,0,MISS,-,
6821,1,1,OK,-,
7582,1,0,MISS,-,
1419,1,1,OK,-,
214,1,1,OK,-,
7421,1,1,OK,-,
7170,1,1,OK,-,
6504,1,1,OK,-,
3676,1,1,OK,-,
4807,1,1,OK,-,
7395,1,1,OK,-,
3676,1,1,OK,-,
7896,1,1,OK,-,
7312,1,1,OK,-,
7005,0,0,OK,-,
8048,1,1,OK,-,
7582,1,0,MISS,-,
4385,1,1,OK,-,
7604,1,0,MISS,-,
5588,1,0,MISS,-,
7595,0,0,OK,-,
7528,1,1,OK,-,
7542,1,1,OK,-,
1424,1,1,OK,-,
6839,1,1,OK,-,
4287,0,0,OK,-,
8052,1,1,OK,-,
6682,1,1,OK,-,
7892,0,0,OK,-,
7137,1,1,OK,-,
7536,1,1,OK,-,
3321,1,1,OK,-,
3780,1,1,OK,-,
4807,1,1,OK,-,
7421,1,1,OK,-,
3827,1,1,OK,-,
7824,0,0,OK,-,
8043,0,0,OK,-,
6934,1,1,OK,-,
7608,0,0,OK,-,
7593,1,1,OK,-,
7835,0,1,MISS,FN,
7601,1,0,MISS,-,
6849,1,0,MISS,-,
7834,1,1,OK,-,
6349,1,0,MISS,-,
5902,0,0,OK,-,
5933,1,1,OK,-,
7226,1,1,OK,-,
6461,1,1,OK,-,
4807,1,1,OK,-,
236,1,0,MISS,-,
6839,1,1,OK,-,
6885,1,1,OK,-,
6461,1,1,OK,-,
4008,1,0,MISS,-,
5644,1,1,OK,-,
2897,1,1,OK,-,
7745,1,0,MISS,-,
7536,1,1,OK,-,
7618,1,1,OK,-,
6028,1,1,OK,-,
7530,1,1,OK,-,
5646,1,1,OK,-,
7893,1,0,MISS,-,
5901,1,0,MISS,-,
7428,1,1,OK,-,
7430,1,0,MISS,-,
7635,1,0,MISS,-,
